Trace Name,Result Code,Fixpoint (ms),Termination (ms),Nontermination (ms),pasttel (ms),PaSTTeL Status,Stem Size,Loop Size,Total Size Trace,Algo
ATVA2026_benchmark/TERM_LASSO//lasso_traces_eric2.t2.c/lasso_trace_8.txt,TERMINATING,0.65,545.97,718.94,46.00,TERMINATING,228,9,237,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_eric2.t2.c/lasso_trace_9.txt,TERMINATING,0.66,461.10,583.31,39.00,TERMINATING,192,26,218,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_eric.t2.c/lasso_trace_1.txt,TERMINATING,1.86,92.06,142.27,7.00,TERMINATING,29,12,41,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_Et1.c/lasso_trace_1.txt,TERMINATING,2.08,300.49,94.02,17.00,TERMINATING,5,1,6,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_Et1_false-no-overflow_true-termination.c/lasso_trace_1.txt,TERMINATING,3.34,288.16,96.22,16.00,TERMINATING,5,1,6,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_Et1_true.c/lasso_trace_1.txt,TERMINATING,1.66,421.69,74.50,12.00,TERMINATING,14,3,17,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_Et1_true_no-overflow.c/lasso_trace_1.txt,TERMINATING,2.74,395.03,85.46,11.00,TERMINATING,14,3,17,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_Et1_true_true-termination.c/lasso_trace_1.txt,TERMINATING,2.06,377.54,75.26,11.00,TERMINATING,14,3,17,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_Et2_true.c/lasso_trace_1.txt,TERMINATING,1.65,139.84,79.09,11.00,TERMINATING,14,7,21,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_Et2_true_no-overflow.c/lasso_trace_1.txt,TERMINATING,2.60,287.09,106.69,11.00,TERMINATING,14,7,21,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_Et2_true_true-termination.c/lasso_trace_1.txt,TERMINATING,1.52,135.86,85.79,11.00,TERMINATING,14,7,21,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_Et3_true.c/lasso_trace_1.txt,TERMINATING,1.70,377.08,80.56,13.00,TERMINATING,14,3,17,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_Et3_true_no-overflow.c/lasso_trace_1.txt,TERMINATING,3.31,582.35,114.34,17.00,TERMINATING,14,3,17,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_Et3_true_true-termination.c/lasso_trace_1.txt,TERMINATING,1.72,377.66,70.29,16.00,TERMINATING,14,3,17,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_Et4_true.c/lasso_trace_1.txt,TERMINATING,1.80,117.89,35.69,14.00,TERMINATING,18,7,25,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_Et4_true_no-overflow.c/lasso_trace_1.txt,TERMINATING,2.45,163.87,56.07,15.00,TERMINATING,18,7,25,Affine Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_Et4_true_true-termination.c/lasso_trace_1.txt,TERMINATING,1.56,122.21,34.25,15.00,TERMINATING,18,7,25,Affine Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_euclid.c/lasso_trace_1.txt,TERMINATING,2.33,133.85,42.62,17.00,TERMINATING,8,1,9,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_euclid-no-inv.c/lasso_trace_1.txt,TERMINATING,1.95,86.36,45.98,17.00,TERMINATING,8,1,9,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_EvenOdd01_true-termination.c/lasso_trace_1.txt,TERMINATING,1.83,64.56,31.59,13.00,TERMINATING,7,8,15,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_EvenOdd01_true-unreach-call_true-termination.c/lasso_trace_1.txt,TERMINATING,2.00,162.10,128.79,15.00,TERMINATING,7,8,15,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_Ex07.c/lasso_trace_1.txt,TERMINATING,1.91,88.01,87.06,9.00,TERMINATING,5,2,7,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_Ex07_no-overflow.c/lasso_trace_1.txt,TERMINATING,2.66,109.52,91.35,9.00,TERMINATING,5,2,7,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_ex10.t2.c/lasso_trace_1.txt,TERMINATING,1.68,150.90,240.90,9.00,TERMINATING,68,27,95,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_ex11.t2.c/lasso_trace_2.txt,TERMINATING,0.31,74.30,164.71,7.00,TERMINATING,45,30,75,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_ex12.t2.c/lasso_trace_1.txt,TERMINATING,1.61,73.70,86.55,6.00,TERMINATING,20,13,33,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_ex14.t2.c/lasso_trace_1.txt,TERMINATING,1.66,84.43,37.05,6.00,TERMINATING,20,13,33,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_ex17.t2.c/lasso_trace_1.txt,TERMINATING,1.69,53.69,33.25,7.00,TERMINATING,40,13,53,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_ex18.t2.c/lasso_trace_2.txt,TERMINATING,0.42,70.46,107.65,8.00,TERMINATING,62,21,83,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_ex19.t2.c/lasso_trace_1.txt,TERMINATING,1.96,128.23,165.35,9.00,TERMINATING,28,17,45,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_ex1_false-no-overflow_true-termination.c/lasso_trace_1.txt,TERMINATING,3.33,63.99,33.79,7.00,TERMINATING,5,1,6,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_ex1_true-termination.c/lasso_trace_1.txt,TERMINATING,2.03,80.11,36.85,9.00,TERMINATING,7,1,8,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_ex20.t2.c/lasso_trace_1.txt,TERMINATING,1.98,80.64,279.53,10.00,TERMINATING,46,13,59,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_ex20.t2.c/lasso_trace_2.txt,TERMINATING,0.40,137.04,254.93,35.00,TERMINATING,56,13,69,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_ex21.t2.c/lasso_trace_1.txt,TERMINATING,1.73,122.49,124.97,8.00,TERMINATING,32,13,45,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_ex22.t2.c/lasso_trace_1.txt,TERMINATING,1.74,327.56,412.07,19.00,TERMINATING,155,13,168,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_ex23.t2.c/lasso_trace_1.txt,TERMINATING,1.93,156.15,171.29,10.00,TERMINATING,33,13,46,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_ex26.t2.c/lasso_trace_1.txt,TERMINATING,1.70,60.08,132.93,7.00,TERMINATING,32,29,61,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_ex27.t2.c/lasso_trace_1.txt,TERMINATING,1.66,108.26,148.72,20.00,TERMINATING,179,13,192,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_ex2.c/lasso_trace_1.txt,TERMINATING,3.27,70.75,126.66,6.00,TERMINATING,6,3,9,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_ex30.t2.c/lasso_trace_1.txt,TERMINATING,1.96,176.79,197.22,12.00,TERMINATING,52,13,65,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_ex30.t2.c/lasso_trace_2.txt,TERMINATING,0.31,84.74,78.69,10.00,TERMINATING,65,13,78,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_ex32.t2.c/lasso_trace_1.txt,TERMINATING,1.70,129.37,126.26,7.00,TERMINATING,37,13,50,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_ex36.t2.c/lasso_trace_1.txt,TERMINATING,1.78,505.02,660.47,24.00,TERMINATING,244,13,257,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_ex36.t2.c/lasso_trace_10.txt,TERMINATING,0.28,749.00,1031.29,29.00,TERMINATING,354,17,371,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_ex36.t2.c/lasso_trace_11.txt,TERMINATING,0.27,215.70,214.61,25.00,TERMINATING,333,13,346,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_ex36.t2.c/lasso_trace_12.txt,TERMINATING,0.29,710.04,544.25,29.00,TERMINATING,346,13,359,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_ex36.t2.c/lasso_trace_13.txt,TERMINATING,0.28,266.59,246.41,26.00,TERMINATING,359,17,376,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_ex36.t2.c/lasso_trace_14.txt,TERMINATING,0.23,614.66,742.95,27.00,TERMINATING,376,17,393,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_ex36.t2.c/lasso_trace_15.txt,TERMINATING,0.23,612.14,852.27,28.00,TERMINATING,338,13,351,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_ex36.t2.c/lasso_trace_2.txt,TERMINATING,0.33,404.87,559.17,21.00,TERMINATING,257,13,270,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_ex36.t2.c/lasso_trace_3.txt,TERMINATING,0.34,156.35,769.57,29.00,TERMINATING,297,13,310,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_ex36.t2.c/lasso_trace_4.txt,TERMINATING,0.40,350.79,474.13,28.00,TERMINATING,302,13,315,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_ex36.t2.c/lasso_trace_6.txt,TERMINATING,0.41,713.10,953.63,25.00,TERMINATING,323,13,336,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_ex36.t2.c/lasso_trace_8.txt,TERMINATING,0.26,217.74,299.15,25.00,TERMINATING,328,17,345,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_ex36.t2.c/lasso_trace_9.txt,TERMINATING,0.24,834.36,1129.93,29.00,TERMINATING,341,17,358,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_ex3.c/lasso_trace_1.txt,TERMINATING,2.81,65.64,58.82,6.00,TERMINATING,6,3,9,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_ex3.c/lasso_trace_4.txt,TERMINATING,0.27,103.69,66.88,7.00,TERMINATING,8,3,11,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_ex3.t2.c/lasso_trace_1.txt,TERMINATING,1.82,78.74,142.56,8.00,TERMINATING,29,13,42,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_ex3_true-termination.c/lasso_trace_1.txt,TERMINATING,2.21,69.04,66.28,6.00,TERMINATING,6,3,9,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_ex3_true-termination.c/lasso_trace_4.txt,TERMINATING,0.25,99.04,67.08,7.00,TERMINATING,8,3,11,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_ex4.t2.c/lasso_trace_1.txt,TERMINATING,1.70,52.21,37.54,8.00,TERMINATING,40,26,66,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_ex4.t2.c/lasso_trace_2.txt,TERMINATING,0.31,128.02,300.47,9.00,TERMINATING,58,30,88,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_ex7.t2.c/lasso_trace_1.txt,TERMINATING,1.78,150.90,109.26,8.00,TERMINATING,36,17,53,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_ex8.t2.c/lasso_trace_1.txt,TERMINATING,1.77,148.11,168.72,8.00,TERMINATING,36,17,53,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_ex9.t2.c/lasso_trace_1.txt,TERMINATING,1.75,122.21,127.68,11.00,TERMINATING,40,17,57,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_example.t2.c/lasso_trace_1.txt,TERMINATING,1.94,110.21,121.10,9.00,TERMINATING,22,10,32,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_example.t2.c/lasso_trace_2.txt,TERMINATING,0.50,27.44,26.50,26.00,TERMINATING,25,14,39,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_f91.c/lasso_trace_1.txt,TERMINATING,1.68,34.64,30.94,5.00,TERMINATING,0,3,3,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_f91.c/lasso_trace_2.txt,TERMINATING,0.68,42.79,37.91,7.00,TERMINATING,7,9,16,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_f91.c/lasso_trace_5.txt,TERMINATING,0.30,37.89,40.91,8.00,TERMINATING,30,9,39,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_factorial.c/lasso_trace_1.txt,TERMINATING,1.77,35.35,62.75,5.00,TERMINATING,0,3,3,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_fdct.t2.c/lasso_trace_1.txt,TERMINATING,1.54,521.80,677.74,17.00,TERMINATING,92,85,177,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_fermat.t2.c/lasso_trace_1.txt,TERMINATING,1.99,333.01,353.18,20.00,TERMINATING,100,17,117,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_fibcall.t2.c/lasso_trace_1.txt,TERMINATING,1.99,85.76,140.81,11.00,TERMINATING,48,13,61,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_fibo_5_false-unreach-call.c/lasso_trace_1.txt,TERMINATING,2.94,100.17,105.23,6.00,TERMINATING,6,4,10,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_Fibonacci01_true-termination.c/lasso_trace_1.txt,TERMINATING,1.81,45.96,49.07,6.00,TERMINATING,7,4,11,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_Fibonacci01_true-unreach-call.c/lasso_trace_1.txt,TERMINATING,1.93,48.37,57.35,7.00,TERMINATING,7,4,11,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_fibonacci.c/lasso_trace_1.txt,TERMINATING,1.76,38.44,46.47,6.00,TERMINATING,0,4,4,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_firewire.t2.c/lasso_trace_1.txt,TERMINATING,3.22,217.18,198.07,25.00,TERMINATING,53,53,106,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_firewire.t2.c/lasso_trace_4.txt,TERMINATING,0.36,113.55,149.15,19.00,TERMINATING,88,68,156,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_firewire.t2.c/lasso_trace_5.txt,TERMINATING,0.53,82.12,119.05,23.00,TERMINATING,145,68,213,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_fir.t2.c/lasso_trace_1.txt,TERMINATING,1.95,281.45,155.76,12.00,TERMINATING,48,38,86,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_fir.t2.c/lasso_trace_2.txt,TERMINATING,0.38,220.42,261.59,11.00,TERMINATING,65,17,82,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_flag.c/lasso_trace_1.txt,TERMINATING,2.09,3104.50,43.63,33.00,TERMINATING,1,1,2,2-Phase Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_flag_false-no-overflow_true-termination.c/lasso_trace_1.txt,TERMINATING,2.23,3485.85,49.95,44.00,TERMINATING,5,1,6,2-Phase Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_flag_true-termination.c/lasso_trace_1.txt,TERMINATING,2.02,3766.24,56.91,44.00,TERMINATING,7,1,8,2-Phase Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_for_loop.c/lasso_trace_1.txt,TERMINATING,1.81,49.59,34.58,9.00,TERMINATING,5,1,6,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_ForLoopWithEmptyBody-Safe.c/lasso_trace_1.txt,TERMINATING,1.80,61.55,52.18,9.00,TERMINATING,5,1,6,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_fourn.c.i.fourn.pl.t2.fixed.t2.c/lasso_trace_1.txt,TERMINATING,1.84,60.29,112.67,23.00,TERMINATING,116,17,133,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_fourn.c.i.fourn.pl.t2.fixed.t2.c/lasso_trace_2.txt,TERMINATING,0.39,184.26,255.97,22.00,TERMINATING,125,55,180,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_fourn.c.i.fourn.pl.t2.nor.t2.rlgfixed.t2.c/lasso_trace_1.txt,TERMINATING,1.94,77.75,108.22,19.00,TERMINATING,116,17,133,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_fourn.c.i.fourn.pl.t2.nor.t2.rlgfixed.t2.c/lasso_trace_2.txt,TERMINATING,0.38,196.10,210.07,21.00,TERMINATING,125,55,180,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_fourn.t2.c/lasso_trace_1.txt,TERMINATING,1.82,76.70,112.46,18.00,TERMINATING,116,17,133,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_fourn.t2.c/lasso_trace_2.txt,TERMINATING,0.47,189.54,233.09,25.00,TERMINATING,125,55,180,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_fuhs-inflasso.t2.c/lasso_trace_1.txt,TERMINATING,2.03,109.79,150.84,6.00,TERMINATING,24,10,34,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_fun1b.t2.c/lasso_trace_4.txt,TERMINATING,1.84,387.30,310.40,31.00,TERMINATING,115,184,299,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_fun1.t2.c/lasso_trace_4.txt,TERMINATING,1.87,110.04,170.36,30.00,TERMINATING,107,184,291,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_fun1.t2.c/lasso_trace_5.txt,TERMINATING,0.49,118.21,91.72,38.00,TERMINATING,110,184,294,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_fun1.t2.c/lasso_trace_6.txt,TERMINATING,0.43,187.17,264.03,36.00,TERMINATING,114,184,298,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_fun1.t2.c/lasso_trace_8.txt,TERMINATING,0.66,67.45,94.54,47.00,TERMINATING,130,187,317,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_fun1.t2.c/lasso_trace_9.txt,TERMINATING,0.75,406.86,204.94,42.00,TERMINATING,134,187,321,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_fun2b.t2.c/lasso_trace_11.txt,TERMINATING,0.84,254.91,425.70,65.00,TERMINATING,230,204,434,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_fun2b.t2.c/lasso_trace_12.txt,TERMINATING,0.78,85.41,250.54,55.00,TERMINATING,278,190,468,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_fun2b.t2.c/lasso_trace_13.txt,TERMINATING,0.77,215.47,234.63,47.00,TERMINATING,329,187,516,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_fun2b.t2.c/lasso_trace_14.txt,TERMINATING,2.02,102.30,41.25,71.00,TERMINATING,333,191,524,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_fun2b.t2.c/lasso_trace_4.txt,TERMINATING,1.85,169.21,235.79,28.00,TERMINATING,107,184,291,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_fun2b.t2.c/lasso_trace_5.txt,TERMINATING,0.56,153.67,209.14,28.00,TERMINATING,110,184,294,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_fun2b.t2.c/lasso_trace_6.txt,TERMINATING,0.47,58.30,69.62,28.00,TERMINATING,114,184,298,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_fun2b.t2.c/lasso_trace_8.txt,TERMINATING,0.73,230.85,412.22,55.00,TERMINATING,133,187,320,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_fun2b.t2.c/lasso_trace_9.txt,TERMINATING,0.84,91.24,52.10,41.00,TERMINATING,170,187,357,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_fun2.t2.c/lasso_trace_10.txt,TERMINATING,0.65,432.34,395.79,71.00,TERMINATING,230,204,434,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_fun2.t2.c/lasso_trace_4.txt,TERMINATING,1.99,121.81,175.55,35.00,TERMINATING,107,184,291,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_fun2.t2.c/lasso_trace_5.txt,TERMINATING,0.51,243.59,253.07,28.00,TERMINATING,110,184,294,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_fun2.t2.c/lasso_trace_7.txt,TERMINATING,0.77,82.00,165.81,56.00,TERMINATING,137,184,321,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_fun2.t2.c/lasso_trace_8.txt,TERMINATING,0.90,572.90,704.79,58.00,TERMINATING,170,187,357,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_fun3.t2.c/lasso_trace_10.txt,TERMINATING,0.75,422.89,404.13,57.00,TERMINATING,230,204,434,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_fun3.t2.c/lasso_trace_4.txt,TERMINATING,1.80,109.05,169.05,29.00,TERMINATING,107,184,291,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_fun3.t2.c/lasso_trace_5.txt,TERMINATING,0.53,195.61,208.71,29.00,TERMINATING,110,184,294,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_fun3.t2.c/lasso_trace_7.txt,TERMINATING,0.79,68.39,129.97,50.00,TERMINATING,137,184,321,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_fun3.t2.c/lasso_trace_8.txt,TERMINATING,0.75,571.70,708.93,39.00,TERMINATING,170,187,357,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_fun4-alt.t2.c/lasso_trace_1.txt,TERMINATING,1.84,55.49,98.44,7.00,TERMINATING,28,9,37,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_fun4-alt.t2.c/lasso_trace_2.txt,TERMINATING,0.65,128.95,140.24,20.00,TERMINATING,35,13,48,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_fun4.t2.c/lasso_trace_3.txt,TERMINATING,1.86,133.85,181.88,8.00,TERMINATING,32,22,54,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_fun4.t2.c/lasso_trace_4.txt,TERMINATING,0.48,118.37,116.08,26.00,TERMINATING,48,22,70,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_fun5.t2.c/lasso_trace_10.txt,TERMINATING,0.49,178.59,282.65,50.00,TERMINATING,86,32,118,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_fun5.t2.c/lasso_trace_11.txt,TERMINATING,0.30,197.20,214.09,13.00,TERMINATING,87,36,123,Affine Template / Affine Template
