nodes	Ultimate-fixpoint	Ultimate-all	pasttel	label	Stem Size	Loop Size	Total Size Trace	Algo
2868	0.36	352.36	14	TERMINATING	51	9	60	2-Nested Template / 2-Nested Template
2869	0.36	275.59	17	TERMINATING	51	9	60	2-Nested Template / 2-Nested Template
2870	0.37	292.35	12	TERMINATING	51	9	60	2-Nested Template / 2-Nested Template
2871	0.37	263.37	12	TERMINATING	51	9	60	2-Nested Template / 2-Nested Template
2872	0.33	331.19	17	TERMINATING	51	9	60	2-Nested Template / 2-Nested Template
2873	0.39	270.13	11	TERMINATING	51	9	60	2-Nested Template / 2-Nested Template
2874	0.4	260.48	12	TERMINATING	51	9	60	2-Nested Template / 2-Nested Template
2875	0.32	257.78	16	TERMINATING	51	9	60	2-Nested Template / 2-Nested Template
2876	0.45	263.78	10	TERMINATING	51	9	60	2-Nested Template / 2-Nested Template
2877	0.38	290.99	15	TERMINATING	51	9	60	2-Nested Template / 2-Nested Template
2878	0.36	236.19	12	TERMINATING	51	9	60	2-Nested Template / 2-Nested Template
2879	0.3	274.85	10	TERMINATING	51	9	60	2-Nested Template / 2-Nested Template
2880	0.34	312.98	15	TERMINATING	51	9	60	2-Nested Template / 2-Nested Template
2881	0.29	304.28	11	TERMINATING	51	9	60	2-Nested Template / 2-Nested Template
2882	0.35	232.18	18	TERMINATING	51	9	60	2-Nested Template / 2-Nested Template
2883	0.34	311.69	10	TERMINATING	51	9	60	2-Nested Template / 2-Nested Template
2884	0.41	253.75	15	TERMINATING	51	9	60	2-Nested Template / 2-Nested Template
2885	0.36	266.78	11	TERMINATING	51	9	60	2-Nested Template / 2-Nested Template
2886	0.36	323.21	16	TERMINATING	51	9	60	2-Nested Template / 2-Nested Template
2887	0.34	245.22	14	TERMINATING	51	9	60	2-Nested Template / 2-Nested Template
2888	0.37	306.5	15	TERMINATING	51	9	60	2-Nested Template / 2-Nested Template
2889	0.38	292.09	9	TERMINATING	51	9	60	2-Nested Template / 2-Nested Template
2890	2.41	311.7	15	TERMINATING	24	9	33	2-Nested Template / 2-Nested Template
2891	0.4	703.24	31	TERMINATING	64	22	86	3-Nested Template / 3-Nested Template
2892	0.39	343.73	20	TERMINATING	86	9	95	2-Nested Template / 2-Nested Template
2893	0.41	291.46	21	TERMINATING	86	9	95	2-Nested Template / 2-Nested Template
2894	0.43	329.64	18	TERMINATING	73	9	82	2-Nested Template / 2-Nested Template
2895	0.46	360.19	17	TERMINATING	86	9	95	2-Nested Template / 2-Nested Template
2896	0.43	370.25	22	TERMINATING	86	9	95	2-Nested Template / 2-Nested Template
2897	0.4	285.76	11	TERMINATING	86	9	95	2-Nested Template / 2-Nested Template
2898	0.69	300.24	18	TERMINATING	86	9	95	2-Nested Template / 2-Nested Template
2899	0.49	329.88	18	TERMINATING	73	9	82	2-Nested Template / 2-Nested Template
2900	0.4	342.15	16	TERMINATING	73	9	82	2-Nested Template / 2-Nested Template
2901	0.47	297.27	19	TERMINATING	86	9	95	2-Nested Template / 2-Nested Template
2902	0.39	754.24	34	TERMINATING	64	22	86	3-Nested Template / 3-Nested Template
2903	0.49	302.49	18	TERMINATING	73	9	82	2-Nested Template / 2-Nested Template
2904	0.45	313.53	20	TERMINATING	73	9	82	2-Nested Template / 2-Nested Template
2905	0.41	253.02	20	TERMINATING	73	9	82	2-Nested Template / 2-Nested Template
2906	0.43	314.51	18	TERMINATING	73	9	82	2-Nested Template / 2-Nested Template
2907	0.42	371.77	20	TERMINATING	86	9	95	2-Nested Template / 2-Nested Template
2908	0.44	297.79	21	TERMINATING	86	9	95	2-Nested Template / 2-Nested Template
2909	0.43	320.48	16	TERMINATING	73	9	82	2-Nested Template / 2-Nested Template
2910	0.6	355.33	20	TERMINATING	73	9	82	2-Nested Template / 2-Nested Template
2911	0.4	271.12	16	TERMINATING	73	9	82	2-Nested Template / 2-Nested Template
2912	0.42	302.09	22	TERMINATING	73	9	82	2-Nested Template / 2-Nested Template
2913	0.55	673.53	14	TERMINATING	64	22	86	3-Nested Template / 3-Nested Template
2914	0.42	340.22	20	TERMINATING	86	9	95	2-Nested Template / 2-Nested Template
2915	0.4	282.89	21	TERMINATING	73	9	82	2-Nested Template / 2-Nested Template
2916	0.41	342.76	19	TERMINATING	73	9	82	2-Nested Template / 2-Nested Template
2917	0.37	269	22	TERMINATING	86	9	95	2-Nested Template / 2-Nested Template
2918	0.4	292.24	18	TERMINATING	86	9	95	2-Nested Template / 2-Nested Template
2919	0.4	287.78	16	TERMINATING	73	9	82	2-Nested Template / 2-Nested Template
2920	0.41	339.54	20	TERMINATING	73	9	82	2-Nested Template / 2-Nested Template
2921	0.4	319.77	21	TERMINATING	86	9	95	2-Nested Template / 2-Nested Template
2922	0.46	267.87	20	TERMINATING	73	9	82	2-Nested Template / 2-Nested Template
2923	0.42	341.45	20	TERMINATING	73	9	82	2-Nested Template / 2-Nested Template
2924	0.43	720.07	29	TERMINATING	64	22	86	3-Nested Template / 3-Nested Template
2925	0.42	263.65	19	TERMINATING	86	9	95	2-Nested Template / 2-Nested Template
2926	0.52	255.26	23	TERMINATING	86	9	95	2-Nested Template / 2-Nested Template
2927	0.4	286.98	22	TERMINATING	86	9	95	2-Nested Template / 2-Nested Template
2928	0.36	242.54	20	TERMINATING	73	9	82	2-Nested Template / 2-Nested Template
2929	0.53	320.03	20	TERMINATING	73	9	82	2-Nested Template / 2-Nested Template
2930	0.39	242.73	17	TERMINATING	86	9	95	2-Nested Template / 2-Nested Template
2931	0.41	364.3	22	TERMINATING	73	9	82	2-Nested Template / 2-Nested Template
2932	0.52	320.78	20	TERMINATING	73	9	82	2-Nested Template / 2-Nested Template
2933	0.45	253.31	19	TERMINATING	73	9	82	2-Nested Template / 2-Nested Template
2934	0.45	339.24	20	TERMINATING	86	9	95	2-Nested Template / 2-Nested Template
2935	0.43	656.8	29	TERMINATING	64	22	86	3-Nested Template / 3-Nested Template
2936	0.44	289.37	11	TERMINATING	73	9	82	2-Nested Template / 2-Nested Template
2937	0.36	293.66	20	TERMINATING	73	9	82	2-Nested Template / 2-Nested Template
2938	0.45	343.18	20	TERMINATING	73	9	82	2-Nested Template / 2-Nested Template
2939	0.41	294.68	22	TERMINATING	86	9	95	2-Nested Template / 2-Nested Template
2940	0.35	278.77	16	TERMINATING	86	9	95	2-Nested Template / 2-Nested Template
2941	0.42	267.2	20	TERMINATING	86	9	95	2-Nested Template / 2-Nested Template
2942	0.39	349.7	22	TERMINATING	73	9	82	2-Nested Template / 2-Nested Template
2943	0.36	684.58	30	TERMINATING	64	22	86	3-Nested Template / 3-Nested Template
2944	0.39	764.54	29	TERMINATING	64	22	86	3-Nested Template / 3-Nested Template
2945	0.39	664.1	21	TERMINATING	64	22	86	3-Nested Template / 3-Nested Template
2946	0.36	684.2	19	TERMINATING	64	22	86	3-Nested Template / 3-Nested Template
2947	0.41	664.03	32	TERMINATING	64	22	86	3-Nested Template / 3-Nested Template
2948	0.52	436.65	39	TERMINATING	31	13	44	2-Nested Template / 2-Nested Template
2949	0.41	698.13	31	TERMINATING	64	22	86	3-Nested Template / 3-Nested Template
2950	0.41	628.88	26	TERMINATING	64	22	86	3-Nested Template / 3-Nested Template
2951	0.72	719.14	31	TERMINATING	64	22	86	3-Nested Template / 3-Nested Template
2952	0.46	656.82	31	TERMINATING	64	22	86	3-Nested Template / 3-Nested Template
2953	0.38	729.97	25	TERMINATING	64	22	86	3-Nested Template / 3-Nested Template
2954	0.38	667.76	33	TERMINATING	64	22	86	3-Nested Template / 3-Nested Template
2955	0.38	665.08	25	TERMINATING	64	22	86	3-Nested Template / 3-Nested Template
2956	0.36	712.21	17	TERMINATING	64	22	86	3-Nested Template / 3-Nested Template
2957	0.37	621.25	28	TERMINATING	64	22	86	3-Nested Template / 3-Nested Template
2958	0.37	699.92	16	TERMINATING	64	22	86	3-Nested Template / 3-Nested Template
2959	0.36	284.15	17	TERMINATING	41	9	50	2-Nested Template / 2-Nested Template
2960	0.38	675.46	21	TERMINATING	64	22	86	3-Nested Template / 3-Nested Template
2961	0.4	710.04	23	TERMINATING	64	22	86	3-Nested Template / 3-Nested Template
2962	0.38	682.88	31	TERMINATING	64	22	86	3-Nested Template / 3-Nested Template
2963	0.37	717.01	15	TERMINATING	64	22	86	3-Nested Template / 3-Nested Template
2964	0.37	752.89	37	TERMINATING	64	22	86	3-Nested Template / 3-Nested Template
2965	0.43	260.5	19	TERMINATING	73	9	82	2-Nested Template / 2-Nested Template
2966	0.5	748.34	100	TERMINATING	76	35	111	3-Nested Template / 3-Nested Template
2967	0.39	281.96	17	TERMINATING	86	9	95	2-Nested Template / 2-Nested Template
2968	0.4	342.31	20	TERMINATING	86	9	95	2-Nested Template / 2-Nested Template
2969	0.39	286.55	20	TERMINATING	86	9	95	2-Nested Template / 2-Nested Template
2970	0.41	310.81	19	TERMINATING	50	9	59	2-Nested Template / 2-Nested Template
2971	0.39	352.06	15	TERMINATING	73	9	82	2-Nested Template / 2-Nested Template
2972	0.42	293.35	17	TERMINATING	73	9	82	2-Nested Template / 2-Nested Template
2973	0.33	323.58	17	TERMINATING	73	9	82	2-Nested Template / 2-Nested Template
2974	0.41	259.23	25	TERMINATING	86	9	95	2-Nested Template / 2-Nested Template
2975	0.41	277.32	20	TERMINATING	73	9	82	2-Nested Template / 2-Nested Template
2976	0.39	332.36	18	TERMINATING	73	9	82	2-Nested Template / 2-Nested Template
2977	0.37	278.05	22	TERMINATING	86	9	95	2-Nested Template / 2-Nested Template
2978	0.38	280.55	26	TERMINATING	73	9	82	2-Nested Template / 2-Nested Template
2979	0.42	328.56	19	TERMINATING	86	9	95	2-Nested Template / 2-Nested Template
2980	0.38	299.58	18	TERMINATING	86	9	95	2-Nested Template / 2-Nested Template
2981	0.31	630.4	26	TERMINATING	41	22	63	3-Nested Template / 3-Nested Template
2982	0.64	255.39	18	TERMINATING	86	9	95	2-Nested Template / 2-Nested Template
2983	0.4	264.68	20	TERMINATING	73	9	82	2-Nested Template / 2-Nested Template
2984	0.36	338.75	23	TERMINATING	73	9	82	2-Nested Template / 2-Nested Template
2985	0.53	336.26	24	TERMINATING	86	9	95	2-Nested Template / 2-Nested Template
2986	0.34	297.94	19	TERMINATING	86	9	95	2-Nested Template / 2-Nested Template
2987	0.42	336.93	11	TERMINATING	73	9	82	2-Nested Template / 2-Nested Template
2988	0.38	284.26	20	TERMINATING	86	9	95	2-Nested Template / 2-Nested Template
2989	0.43	271.01	17	TERMINATING	73	9	82	2-Nested Template / 2-Nested Template
2990	0.43	330.67	20	TERMINATING	86	9	95	2-Nested Template / 2-Nested Template
2991	0.45	306.41	19	TERMINATING	73	9	82	2-Nested Template / 2-Nested Template
2992	0.55	739.84	24	TERMINATING	59	22	81	3-Nested Template / 3-Nested Template
2993	0.39	361.44	11	TERMINATING	86	9	95	2-Nested Template / 2-Nested Template
2994	0.54	252.4	20	TERMINATING	73	9	82	2-Nested Template / 2-Nested Template
2995	0.43	309.9	11	TERMINATING	73	9	82	2-Nested Template / 2-Nested Template
2996	0.42	276.55	20	TERMINATING	73	9	82	2-Nested Template / 2-Nested Template
2997	0.34	308.38	18	TERMINATING	86	9	95	2-Nested Template / 2-Nested Template
2998	0.38	310.91	19	TERMINATING	86	9	95	2-Nested Template / 2-Nested Template
2999	0.39	254.42	23	TERMINATING	86	9	95	2-Nested Template / 2-Nested Template
3000	0.48	260.87	12	TERMINATING	73	9	82	2-Nested Template / 2-Nested Template
3001	0.42	301.4	23	TERMINATING	86	9	95	2-Nested Template / 2-Nested Template
3002	0.33	302.62	22	TERMINATING	73	9	82	2-Nested Template / 2-Nested Template
3003	1.05	707.47	28	TERMINATING	64	22	86	3-Nested Template / 3-Nested Template
3004	0.44	255.59	23	TERMINATING	73	9	82	2-Nested Template / 2-Nested Template
3005	0.4	257.19	21	TERMINATING	86	9	95	2-Nested Template / 2-Nested Template
3006	0.34	265.39	24	TERMINATING	73	9	82	2-Nested Template / 2-Nested Template
3007	0.41	347.54	16	TERMINATING	73	9	82	2-Nested Template / 2-Nested Template
3008	0.45	259.54	19	TERMINATING	73	9	82	2-Nested Template / 2-Nested Template
3009	0.42	263.96	17	TERMINATING	73	9	82	2-Nested Template / 2-Nested Template
3010	0.42	271.63	17	TERMINATING	73	9	82	2-Nested Template / 2-Nested Template
3011	0.44	313.54	25	TERMINATING	86	9	95	2-Nested Template / 2-Nested Template
3012	0.4	286.08	11	TERMINATING	86	9	95	2-Nested Template / 2-Nested Template
3013	0.42	309.67	18	TERMINATING	86	9	95	2-Nested Template / 2-Nested Template
3014	0.57	700.98	27	TERMINATING	64	22	86	3-Nested Template / 3-Nested Template
3015	0.48	283.61	20	TERMINATING	86	9	95	2-Nested Template / 2-Nested Template
3016	0.36	318.38	19	TERMINATING	73	9	82	2-Nested Template / 2-Nested Template
3017	0.38	322.04	21	TERMINATING	73	9	82	2-Nested Template / 2-Nested Template
3018	0.5	289.89	17	TERMINATING	86	9	95	2-Nested Template / 2-Nested Template
3019	0.36	367.33	18	TERMINATING	86	9	95	2-Nested Template / 2-Nested Template
3020	0.48	291.3	17	TERMINATING	86	9	95	2-Nested Template / 2-Nested Template
3021	0.42	360.65	22	TERMINATING	73	9	82	2-Nested Template / 2-Nested Template
3022	0.7	255.38	19	TERMINATING	73	9	82	2-Nested Template / 2-Nested Template
3023	0.5	271.38	22	TERMINATING	73	9	82	2-Nested Template / 2-Nested Template
3024	0.37	277.79	20	TERMINATING	73	9	82	2-Nested Template / 2-Nested Template
3025	0.32	757.3	18	TERMINATING	64	22	86	3-Nested Template / 3-Nested Template
3026	0.38	324.5	18	TERMINATING	73	9	82	2-Nested Template / 2-Nested Template
3027	0.43	310.2	16	TERMINATING	86	9	95	2-Nested Template / 2-Nested Template
3028	0.42	283.8	20	TERMINATING	86	9	95	2-Nested Template / 2-Nested Template
3029	0.42	267.52	21	TERMINATING	86	9	95	2-Nested Template / 2-Nested Template
3030	0.4	341.49	20	TERMINATING	86	9	95	2-Nested Template / 2-Nested Template
3031	0.41	309.98	17	TERMINATING	73	9	82	2-Nested Template / 2-Nested Template
3032	0.53	278.67	23	TERMINATING	73	9	82	2-Nested Template / 2-Nested Template
3033	0.38	284.42	22	TERMINATING	86	9	95	2-Nested Template / 2-Nested Template
3034	0.42	285.18	15	TERMINATING	73	9	82	2-Nested Template / 2-Nested Template
3035	0.43	339.29	20	TERMINATING	73	9	82	2-Nested Template / 2-Nested Template
3036	2.11	155.83	7	TERMINATING	28	9	37	Affine Template / Affine Template
3037	0.58	1402.64	88	TERMINATING	35	13	48	4-Nested Template / 4-Nested Template
3038	0.41	113.06	8	TERMINATING	45	9	54	Affine Template / Affine Template
3039	0.41	113.39	7	TERMINATING	54	9	63	Affine Template / Affine Template
3040	0.47	1331.25	32	TERMINATING	45	22	67	4-Nested Template / 4-Nested Template
3041	0.52	1463.99	43	TERMINATING	63	22	85	4-Nested Template / 4-Nested Template
3042	2.05	326.27	10	TERMINATING	24	10	34	2-Nested Template / 2-Nested Template
3043	0.48	94.87	18	TERMINATING	37	14	51	Affine Template / Affine Template
3044	0.41	306.94	13	TERMINATING	44	10	54	2-Nested Template / 2-Nested Template
3045	2.1	412.58	14	TERMINATING	104	28	132	Affine Template / Affine Template
3046	2.51	410.71	14	TERMINATING	104	28	132	Affine Template / Affine Template
3047	1.51	70.95	6	TERMINATING	0	8	8	Affine Template / Affine Template
3048	0.32	28.95	6	TERMINATING	0	8	8	Affine Template / Affine Template
3049	2.44	93.02	15	TERMINATING	4	1	5	Affine Template / Affine Template
3050	2.51	63.95	5	TERMINATING	1	1	2	Affine Template / Affine Template
3051	2.18	67.24	5	TERMINATING	1	1	2	Affine Template / Affine Template
3052	2.26	58.95	4	TERMINATING	1	1	2	Affine Template / Affine Template
3053	2.93	114.14	6	TERMINATING	2	3	5	Affine Template / Affine Template
3054	1.79	102.2	7	TERMINATING	6	3	9	Affine Template / Affine Template
3055	0.28	156.06	10	TERMINATING	21	6	27	Affine Template / Affine Template
3056	0.39	76.99	10	TERMINATING	23	5	28	Affine Template / Affine Template
3057	2.28	185.46	26	TERMINATING	295	31	326	Affine Template / Affine Template
3058	0.59	1313.64	63	TERMINATING	558	163	721	Affine Template / Affine Template
3059	2.72	45.64	106	TERMINATING	5	8	13	Affine Template / Affine Template
3060	0.5	362.93	104	TERMINATING	6	11	17	Affine Template / Affine Template
3061	1.86	43.3	91	TERMINATING	5	8	13	Affine Template / Affine Template
3062	0.48	394.18	101	TERMINATING	6	11	17	Affine Template / Affine Template
3063	1.97	43.49	93	TERMINATING	5	8	13	Affine Template / Affine Template
3064	0.53	394.41	102	TERMINATING	6	11	17	Affine Template / Affine Template
3065	0.64	290.68	34	TERMINATING	6	279	285	Affine Template / Affine Template
3066	1.33	221.02	220	TERMINATING	130	125	255	Affine Template / Affine Template
3067	1.45	210.58	215	TERMINATING	130	125	255	Affine Template / Affine Template
3068	0.94	382.04	154	TERMINATING	216	138	354	Affine Template / Affine Template
3069	0.96	372.72	147	TERMINATING	216	138	354	Affine Template / Affine Template
3070	0.86	375.2	147	TERMINATING	216	138	354	Affine Template / Affine Template
3071	0.96	376.39	164	TERMINATING	216	138	354	Affine Template / Affine Template
3072	0.88	360.82	145	TERMINATING	216	138	354	Affine Template / Affine Template
3073	0.91	357.78	149	TERMINATING	216	138	354	Affine Template / Affine Template
3074	0.92	382.37	148	TERMINATING	216	138	354	Affine Template / Affine Template
3075	0.82	369.4	146	TERMINATING	216	138	354	Affine Template / Affine Template
3076	0.96	370.83	146	TERMINATING	216	138	354	Affine Template / Affine Template
3077	0.94	371.18	169	TERMINATING	216	138	354	Affine Template / Affine Template
3078	0.98	342.66	158	TERMINATING	216	138	354	Affine Template / Affine Template
3079	0.79	373.35	156	TERMINATING	216	138	354	Affine Template / Affine Template
3080	0.86	390.85	148	TERMINATING	216	138	354	Affine Template / Affine Template
3081	0.68	67.71	37	TERMINATING	5	32	37	Affine Template / Affine Template
3082	0.56	166.36	18	TERMINATING	6	188	194	Affine Template / Affine Template
3083	0.57	150.64	16	TERMINATING	6	185	191	Affine Template / Affine Template
3084	0.5	156.91	16	TERMINATING	6	185	191	Affine Template / Affine Template
3085	0.47	147.5	15	TERMINATING	6	185	191	Affine Template / Affine Template
3086	0.47	153.41	15	TERMINATING	6	185	191	Affine Template / Affine Template
3087	0.51	151.15	17	TERMINATING	6	185	191	Affine Template / Affine Template
3088	0.47	143.03	15	TERMINATING	6	185	191	Affine Template / Affine Template
3089	0.52	149.88	14	TERMINATING	6	185	191	Affine Template / Affine Template
3090	0.56	142.25	16	TERMINATING	6	185	191	Affine Template / Affine Template
3091	0.46	146.9	16	TERMINATING	6	185	191	Affine Template / Affine Template
3092	0.48	141.89	16	TERMINATING	6	185	191	Affine Template / Affine Template
3093	0.54	146.97	14	TERMINATING	6	185	191	Affine Template / Affine Template
3094	0.46	165.69	14	TERMINATING	6	185	191	Affine Template / Affine Template
3095	0.45	150.09	15	TERMINATING	6	185	191	Affine Template / Affine Template
3096	0.52	144.84	14	TERMINATING	6	185	191	Affine Template / Affine Template
3097	0.53	142.65	20	TERMINATING	6	185	191	Affine Template / Affine Template
3098	0.59	150.87	14	TERMINATING	6	185	191	Affine Template / Affine Template
3099	0.48	147.97	15	TERMINATING	6	185	191	Affine Template / Affine Template
3100	0.51	155.97	16	TERMINATING	6	185	191	Affine Template / Affine Template
3101	0.54	148.87	16	TERMINATING	6	185	191	Affine Template / Affine Template
3102	0.52	147.3	15	TERMINATING	6	185	191	Affine Template / Affine Template
3103	0.53	148.64	15	TERMINATING	6	185	191	Affine Template / Affine Template
3104	0.46	144.03	14	TERMINATING	6	185	191	Affine Template / Affine Template
3105	0.5	150	15	TERMINATING	6	185	191	Affine Template / Affine Template
3106	0.52	142.93	14	TERMINATING	6	185	191	Affine Template / Affine Template
3107	0.54	149.19	17	TERMINATING	6	185	191	Affine Template / Affine Template
3108	0.59	162.2	13	TERMINATING	6	185	191	Affine Template / Affine Template
3109	0.51	154.91	16	TERMINATING	6	185	191	Affine Template / Affine Template
3110	0.43	170.98	15	TERMINATING	6	185	191	Affine Template / Affine Template
3111	0.47	155.54	14	TERMINATING	6	185	191	Affine Template / Affine Template
3112	0.56	158.49	14	TERMINATING	6	185	191	Affine Template / Affine Template
3113	0.45	145	16	TERMINATING	6	185	191	Affine Template / Affine Template
3114	0.57	158.27	16	TERMINATING	6	185	191	Affine Template / Affine Template
3115	0.68	148.99	15	TERMINATING	6	185	191	Affine Template / Affine Template
3116	0.48	155.77	16	TERMINATING	6	185	191	Affine Template / Affine Template
3117	0.51	161.96	16	TERMINATING	6	185	191	Affine Template / Affine Template
3118	0.51	168.42	15	TERMINATING	6	185	191	Affine Template / Affine Template
3119	0.45	153.26	16	TERMINATING	6	185	191	Affine Template / Affine Template
3120	0.47	149.35	15	TERMINATING	6	185	191	Affine Template / Affine Template
3121	0.46	165.26	14	TERMINATING	6	185	191	Affine Template / Affine Template
3122	0.52	149.65	15	TERMINATING	6	185	191	Affine Template / Affine Template
3123	0.45	141.12	14	TERMINATING	6	185	191	Affine Template / Affine Template
3124	0.51	145.95	15	TERMINATING	6	185	191	Affine Template / Affine Template
3125	0.53	149.05	14	TERMINATING	6	185	191	Affine Template / Affine Template
3126	0.52	150.89	15	TERMINATING	6	185	191	Affine Template / Affine Template
3127	0.56	153.49	16	TERMINATING	6	185	191	Affine Template / Affine Template
3128	0.56	144.26	15	TERMINATING	6	185	191	Affine Template / Affine Template
3129	0.54	153.35	14	TERMINATING	6	185	191	Affine Template / Affine Template
3130	0.56	150.98	15	TERMINATING	6	185	191	Affine Template / Affine Template
3131	0.54	142.8	14	TERMINATING	6	185	191	Affine Template / Affine Template
3132	0.57	144.91	15	TERMINATING	6	185	191	Affine Template / Affine Template
3133	1.03	138.46	1675	TERMINATING	5	15	20	Affine Template / Affine Template
3134	1.2	272.72	1978	TERMINATING	5	12	17	Affine Template / Affine Template
3135	1.13	305.83	1968	TERMINATING	5	12	17	Affine Template / Affine Template
3136	1.01	273.09	1999	TERMINATING	5	12	17	Affine Template / Affine Template
3137	1.08	264.51	1957	TERMINATING	5	12	17	Affine Template / Affine Template
3138	0.94	278.09	2011	TERMINATING	5	12	17	Affine Template / Affine Template
3139	1.1	271.18	2012	TERMINATING	5	12	17	Affine Template / Affine Template
3140	1.03	300.25	1981	TERMINATING	5	12	17	Affine Template / Affine Template
3141	1.11	299.01	1971	TERMINATING	5	12	17	Affine Template / Affine Template
3142	1.04	272.13	1978	TERMINATING	5	12	17	Affine Template / Affine Template
3143	1.16	291.41	1988	TERMINATING	5	12	17	Affine Template / Affine Template
3144	1.06	272.36	1954	TERMINATING	5	12	17	Affine Template / Affine Template
3145	1.04	269.13	1948	TERMINATING	5	12	17	Affine Template / Affine Template
3146	1.04	282.07	1973	TERMINATING	5	12	17	Affine Template / Affine Template
3147	1.17	269.36	1955	TERMINATING	5	12	17	Affine Template / Affine Template
3148	1.17	286.07	1972	TERMINATING	5	12	17	Affine Template / Affine Template
3149	1.11	277.82	1985	TERMINATING	5	12	17	Affine Template / Affine Template
3150	1.14	293.18	1998	TERMINATING	5	12	17	Affine Template / Affine Template
3151	1.1	277.17	2026	TERMINATING	5	12	17	Affine Template / Affine Template
3152	1.09	290.86	1967	TERMINATING	5	12	17	Affine Template / Affine Template
3153	1.1	274.94	1970	TERMINATING	5	12	17	Affine Template / Affine Template
3154	1.43	288.78	1983	TERMINATING	5	12	17	Affine Template / Affine Template
3155	1.14	296.74	1955	TERMINATING	5	12	17	Affine Template / Affine Template
3156	1.05	259.37	1993	TERMINATING	5	12	17	Affine Template / Affine Template
3157	1.15	304.65	1994	TERMINATING	5	12	17	Affine Template / Affine Template
3158	1.14	279.45	1965	TERMINATING	5	12	17	Affine Template / Affine Template
3159	1.13	269.06	1971	TERMINATING	5	12	17	Affine Template / Affine Template
3160	1.1	272.57	1980	TERMINATING	5	12	17	Affine Template / Affine Template
3161	1.18	272.74	2022	TERMINATING	5	12	17	Affine Template / Affine Template
3162	1.06	294.88	1975	TERMINATING	5	12	17	Affine Template / Affine Template
3163	1	284.15	1962	TERMINATING	5	12	17	Affine Template / Affine Template
3164	1.06	295.4	1960	TERMINATING	5	12	17	Affine Template / Affine Template
3165	1.12	277.87	1981	TERMINATING	5	12	17	Affine Template / Affine Template
3166	1.09	274.53	1972	TERMINATING	5	12	17	Affine Template / Affine Template
3167	1.02	283.83	1974	TERMINATING	5	12	17	Affine Template / Affine Template
3168	0.98	282.83	1968	TERMINATING	5	12	17	Affine Template / Affine Template
3169	0.93	294.95	1976	TERMINATING	5	12	17	Affine Template / Affine Template
3170	1.08	270.76	1966	TERMINATING	5	12	17	Affine Template / Affine Template
3171	1.05	270.66	1955	TERMINATING	5	12	17	Affine Template / Affine Template
3172	1.11	312.97	1956	TERMINATING	5	12	17	Affine Template / Affine Template
3173	0.96	266.6	1972	TERMINATING	5	12	17	Affine Template / Affine Template
3174	1.06	296.16	1977	TERMINATING	5	12	17	Affine Template / Affine Template
3175	1.11	273.9	2001	TERMINATING	5	12	17	Affine Template / Affine Template
3176	1.05	269.45	1963	TERMINATING	5	12	17	Affine Template / Affine Template
3177	1.06	268.44	1972	TERMINATING	5	12	17	Affine Template / Affine Template
3178	1.07	273.87	1992	TERMINATING	5	12	17	Affine Template / Affine Template
3179	1.06	294.79	2012	TERMINATING	5	12	17	Affine Template / Affine Template
3180	1.13	268.89	1975	TERMINATING	5	12	17	Affine Template / Affine Template
3181	1.02	286.4	1945	TERMINATING	5	12	17	Affine Template / Affine Template
3182	0.96	310.56	1965	TERMINATING	5	12	17	Affine Template / Affine Template
3183	0.9	272.3	1971	TERMINATING	5	12	17	Affine Template / Affine Template
3184	0.51	66.06	17	TERMINATING	6	127	133	Affine Template / Affine Template
3185	2.03	46.58	3	TERMINATING	1	4	5	Affine Template / Affine Template
3186	2	59.51	3	TERMINATING	1	2	3	Affine Template / Affine Template
3187	2.12	48.6	3	TERMINATING	1	1	2	Affine Template / Affine Template
3188	1.83	34.57	3	TERMINATING	0	1	1	Affine Template / Affine Template
3189	1.94	115.72	15	TERMINATING	5	1	6	Affine Template / Affine Template
3190	3.85	117.07	7	TERMINATING	7	2	9	Affine Template / Affine Template
3191	0.47	112.26	7	TERMINATING	9	3	12	Affine Template / Affine Template
3192	0.5	82.68	9	TERMINATING	10	2	12	Affine Template / Affine Template
3193	0.42	31.82	7	TERMINATING	13	2	15	Affine Template / Affine Template
3194	3.44	123.11	7	TERMINATING	7	2	9	Affine Template / Affine Template
3195	0.39	109.81	7	TERMINATING	9	3	12	Affine Template / Affine Template
3196	0.41	86.64	7	TERMINATING	10	2	12	Affine Template / Affine Template
3197	0.28	28.15	7	TERMINATING	13	2	15	Affine Template / Affine Template
3198	2.12	124.62	14	TERMINATING	5	1	6	Affine Template / Affine Template
3199	2.07	107.66	14	TERMINATING	5	1	6	Affine Template / Affine Template
3200	1.95	2936.67	54	TERMINATING	5	1	6	3-Phase Template / 3-Nested Template
3201	2.32	3138	46	TERMINATING	8	1	9	3-Phase Template / 3-Nested Template
3202	3.66	2930.97	46	TERMINATING	8	1	9	3-Phase Template / 3-Nested Template
3203	2.72	3294.96	54	TERMINATING	5	1	6	3-Phase Template / 3-Nested Template
3204	2.1	3009.08	60	TERMINATING	5	1	6	3-Phase Template / 3-Nested Template
3205	2.06	171.02	13	TERMINATING	85	40	125	Affine Template / Affine Template
3206	0.59	332.26	37	TERMINATING	123	26	149	Affine Template / Affine Template
3207	0.49	198.56	15	TERMINATING	124	40	164	Affine Template / Affine Template
3208	0.38	86.66	16	TERMINATING	172	35	207	Affine Template / Affine Template
3209	1.94	152.21	12	TERMINATING	85	40	125	Affine Template / Affine Template
