lassos	nodes	cvc5	z3	Status
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_s3_clnt_1.cil.c_16.bpl/lasso_trace_1.txt	3909	1373	2668	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_s3_clnt_2.cil.c_21.bpl/lasso_trace_1.txt	3910	1380	1859	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_s3_clnt_3.BV.c.cil.c_19.bpl/lasso_trace_1.txt	3911	685	978	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_s3_clnt_3.BV.c.cil.c_19.bpl/lasso_trace_5.txt	3912	2429	1812	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_s3_clnt_3.BV.c.cil.c_19.bpl/lasso_trace_6.txt	3913	6	2	NONTERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_s3_clnt_3.cil.c_21.bpl/lasso_trace_1.txt	3914	709	969	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_s3_clnt_4.cil.c_20.bpl/lasso_trace_1.txt	3915	1351	2538	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_s3_srvr_1_alt.BV.c.cil.c_14.bpl/lasso_trace_1.txt	3916	39	19	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_s3_srvr_1_false-unreach-call.cil.c/lasso_trace_20.txt	3917	5	2	NONTERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_s3_srvr_1_true-unreach-call.BV.c.cil.c/lasso_trace_23.txt	3918	6	2	NONTERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_s3_srvr_1.BV.c.cil.c_21.bpl/lasso_trace_1.txt	3919	28	15	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_s3_srvr_1.BV.c.cil.c_21.bpl/lasso_trace_12.txt	3920	75	41	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_s3_srvr_1.cil.c_23.bpl/lasso_trace_1.txt	3921	29	18	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_s3_srvr_14_false-unreach-call.cil.c/lasso_trace_19.txt	3922	5	2	NONTERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_s3_srvr_2_alt.BV.c.cil.c_13.bpl/lasso_trace_1.txt	3923	32	18	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_s3_srvr_2_alt.BV.c.cil.c_13.bpl/lasso_trace_5.txt	3924	1064	721	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_s3_srvr_2_alt.BV.c.cil.c_13.bpl/lasso_trace_6.txt	3925	4	2	NONTERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_s3_srvr_2.BV.c.cil.c_13.bpl/lasso_trace_1.txt	3926	30	17	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_s3_srvr_2.BV.c.cil.c_13.bpl/lasso_trace_5.txt	3927	1000	671	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_s3_srvr_2.BV.c.cil.c_13.bpl/lasso_trace_6.txt	3928	3	1	NONTERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_s3_srvr_2.cil.c_16.bpl/lasso_trace_1.txt	3929	30	15	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_s3_srvr_2.cil.c_16.bpl/lasso_trace_8.txt	3930	176	79	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_s3_srvr_3_alt.BV.c.cil.c_19.bpl/lasso_trace_1.txt	3931	31	16	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_s3_srvr_3.BV.c.cil.c_19.bpl/lasso_trace_1.txt	3932	29	19	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_s3_srvr_3.cil.c_20.bpl/lasso_trace_1.txt	3933	34	18	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_s3_srvr_4.cil.c_14.bpl/lasso_trace_1.txt	3934	27	17	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_s3_srvr_7.cil.c_19.bpl/lasso_trace_1.txt	3935	28	18	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_s3-work.t2.c/lasso_trace_1.txt	3936	18	10	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_s3-work.t2.c/lasso_trace_10.txt	3937	21	10	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_s3-work.t2.c/lasso_trace_2.txt	3938	19	11	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_s3-work.t2.c/lasso_trace_3.txt	3939	22	11	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_s3-work.t2.c/lasso_trace_4.txt	3940	21	10	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_s3-work.t2.c/lasso_trace_9.txt	3941	20	10	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_sameRankingfunction_false-termination.bpl/lasso_trace_1.txt	3942	2	1	NONTERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_sameRankingfunction_true-termination.bpl/lasso_trace_1.txt	3943	21	8	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_SanDiego.bpl/lasso_trace_1.txt	3944	7	5	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_SAS09-incorrect.bpl/lasso_trace_1.txt	3945	2	1	NONTERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_SAS09.bpl/lasso_trace_1.txt	3946	2	1	NONTERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_SAS09.c/lasso_trace_1.txt	3947	2	1	NONTERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_SAS09doubleLoop_incorrect.bpl/lasso_trace_1.txt	3948	2	1	NONTERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_SAS09doubleLoop-incorrect.bpl/lasso_trace_1.txt	3949	2	1	NONTERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_SAS09doubleLoop.bpl/lasso_trace_1.txt	3950	3	1	NONTERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_sas1.t2.c/lasso_trace_1.txt	3951	7	4	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_sas1.t2.c/lasso_trace_2.txt	3952	35	16	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_sas1.t2.c/lasso_trace_6.txt	3953	38	17	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_sas2.t2.c/lasso_trace_13.txt	3954	38	18	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_sas2.t2.c/lasso_trace_3.txt	3955	36	19	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_select.t2.c/lasso_trace_8.txt	3956	12	7	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_select.t2.c/lasso_trace_9.txt	3957	3	2	NONTERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_selectSort.t2.c/lasso_trace_1.txt	3958	7	4	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_selectSort.t2.c/lasso_trace_5.txt	3959	7	4	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_Selestat.bpl/lasso_trace_1.txt	3960	2	1	NONTERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_seq.i_4.bpl/lasso_trace_1.txt	3961	9	5	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_seq.i_6.bpl/lasso_trace_1.txt	3962	9	5	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_seq.i_7.bpl/lasso_trace_1.txt	3963	10	6	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_seq.t2.c/lasso_trace_1.txt	3964	5	3	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_seq2.t2.c/lasso_trace_1.txt	3965	5	3	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_Sequence_no-overflow.c/lasso_trace_1.txt	3966	6	3	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_Sequence.bpl/lasso_trace_1.txt	3967	5	3	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_Sequence.c/lasso_trace_1.txt	3968	6	4	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_ShortCircuit-SideEffect-DoStatement-Unsafe.c/lasso_trace_2.txt	3969	3	1	NONTERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_SiegelauGlobal.bpl/lasso_trace_1.txt	3970	6	4	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_SiegelauLocal.bpl/lasso_trace_1.txt	3971	5	3	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_similarSimultaneousUpdate.bpl/lasso_trace_1.txt	3972	5	3	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_simple_array_inversion.t2.c/lasso_trace_1.txt	3973	5	3	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_simple_control_on_input.t2.c/lasso_trace_1.txt	3974	6	4	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_simple-scaled100.bpl/lasso_trace_1.txt	3975	632	417	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_simple-scaled200.bpl/lasso_trace_1.txt	3976	2136	1281	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_simple-scaled250.bpl/lasso_trace_1.txt	3977	3281	2104	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_simple.c/lasso_trace_1.txt	3978	2	1	NONTERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_simple.t2.c/lasso_trace_1.txt	3979	2	1	NONTERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_simpleConComLoop.bpl/lasso_trace_1.txt	3980	3	2	NONTERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_SimpleDeepBug.c/lasso_trace_1.txt	3981	5	3	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_SimpleDoubleRecursion.bpl/lasso_trace_1.txt	3982	5	3	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_simpleLoop.bpl/lasso_trace_1.txt	3983	8	3	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_simpleLoopCountDown.bpl/lasso_trace_1.txt	3984	6	3	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_simpleProgramWithAssertion.bpl/lasso_trace_1.txt	3985	5	3	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_simpleProgramWithBiggerLoopAndProcedureUnsafe.bpl/lasso_trace_1.txt	3986	7	4	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_simpleProgramWithLoopAndProcedureUnsafe.bpl/lasso_trace_1.txt	3987	6	3	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_simpleProgramWithLoopAndProcedureUnsafe2.bpl/lasso_trace_1.txt	3988	7	3	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_simpleProgramWithMultipleProcedureDifferentContextUnsafe.bpl/lasso_trace_1.txt	3989	8	5	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_simpleProgramWithProcedureAndAssertion.bpl/lasso_trace_1.txt	3990	7	3	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_simpleProgramWithProcedureLoopInProcedureSafe.bpl/lasso_trace_1.txt	3991	5	3	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_simpleProgramWithProcedureSafe.bpl/lasso_trace_1.txt	3992	6	3	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_simpleWhile.t2.c/lasso_trace_1.txt	3993	9	5	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_SimultaneousDecrement.bpl/lasso_trace_1.txt	3994	4	2	NONTERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_SimultaneousIncrement.bpl/lasso_trace_1.txt	3995	3	2	NONTERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_Singapore_v1_false-termination_true-valid-memsafety.c/lasso_trace_1.txt	3996	3	2	NONTERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_Singapore_v1_false-termination.c/lasso_trace_1.txt	3997	3	2	NONTERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_Singapore_v1_no-overflow.c/lasso_trace_1.txt	3998	3	2	NONTERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_Singapore_v1.c/lasso_trace_1.txt	3999	3	2	NONTERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_singleLine.c/lasso_trace_1.txt	4000	9	4	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_slayer-1-filtered.t2.c/lasso_trace_1.txt	4001	16	8	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_slayer-1-filtered.t2.c/lasso_trace_2.txt	4002	17	9	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_slayer-1-filtered.t2.c/lasso_trace_3.txt	4003	10	6	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_slayer-1-rf.t2.c/lasso_trace_1.txt	4004	16	10	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_slayer-1-rf.t2.c/lasso_trace_2.txt	4005	21	11	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_slayer-1-rf.t2.c/lasso_trace_3.txt	4006	22	12	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_slayer-2-filtered.t2.c/lasso_trace_1.txt	4007	7	4	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_slayer-3-filtered.t2.c/lasso_trace_1.txt	4008	21	12	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_slayer-3-filtered.t2.c/lasso_trace_2.txt	4009	22	11	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_slayer-3-filtered.t2.c/lasso_trace_3.txt	4010	22	13	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_slayer-3-filtered.t2.c/lasso_trace_4.txt	4011	22	12	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_slayer-3-filtered.t2.c/lasso_trace_5.txt	4012	16	8	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_slayer-3-filtered.t2.c/lasso_trace_6.txt	4013	14	9	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_slayer-3-filtered.t2.c/lasso_trace_7.txt	4014	32	18	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_slayer-3-filtered.t2.c/lasso_trace_8.txt	4015	38	22	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_slayer-3-new.t2.c/lasso_trace_1.txt	4016	22	13	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_slayer-3-new.t2.c/lasso_trace_10.txt	4017	38	31	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_slayer-3-new.t2.c/lasso_trace_11.txt	4018	36	23	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_slayer-3-new.t2.c/lasso_trace_4.txt	4019	28	17	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_slayer-3-new.t2.c/lasso_trace_9.txt	4020	37	20	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_slayer-3.t2.c/lasso_trace_1.txt	4021	19	14	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_slayer-3.t2.c/lasso_trace_10.txt	4022	50	27	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_slayer-3.t2.c/lasso_trace_11.txt	4023	41	25	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_slayer-3.t2.c/lasso_trace_2.txt	4024	20	12	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_slayer-3.t2.c/lasso_trace_3.txt	4025	21	12	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_slayer-3.t2.c/lasso_trace_4.txt	4026	22	15	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_slayer-3.t2.c/lasso_trace_9.txt	4027	41	26	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_slayer-4-filtered.t2.c/lasso_trace_1.txt	4028	25	15	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_slayer-n1-filtered.t2.c/lasso_trace_1.txt	4029	15	11	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_slayer-n1-filtered.t2.c/lasso_trace_2.txt	4030	2	1	NONTERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_slayer-n1.t2.c/lasso_trace_1.txt	4031	15	10	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_slayer-n1.t2.c/lasso_trace_2.txt	4032	3	2	NONTERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_slayer-n2-filtered.t2.c/lasso_trace_1.txt	4033	7	4	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_slayer-n2.t2.c/lasso_trace_1.txt	4034	7	4	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_slayer-n5-filtered.t2.c/lasso_trace_1.txt	4035	18	9	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_slayer-n5-filtered.t2.c/lasso_trace_2.txt	4036	2	1	NONTERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_smagilla-succeed.t2.c/lasso_trace_1.txt	4037	8	4	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_smagilla-succeed.t2.c/lasso_trace_11.txt	4038	1	1	NONTERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_smagillb-succeed.t2.c/lasso_trace_1.txt	4039	8	5	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_smagillb-succeed.t2.c/lasso_trace_4.txt	4040	1	1	NONTERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_smagillc-fail.t2.c/lasso_trace_1.txt	4041	8	4	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_smagillc-fail.t2.c/lasso_trace_4.txt	4042	1	1	NONTERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_smagillc-succeed.t2.c/lasso_trace_1.txt	4043	8	5	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_smagillc-succeed.t2.c/lasso_trace_7.txt	4044	2	1	NONTERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_sort.t2.c/lasso_trace_1.txt	4045	8	5	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_soundness-bug-1.c/lasso_trace_1.txt	4046	6	3	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_soundness-bug-3.c/lasso_trace_1.txt	4047	2	1	NONTERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_spctrm.c.i.spctrm.pl.t2.fixed.t2.c/lasso_trace_1.txt	4048	14	9	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_spctrm.c.i.spctrm.pl.t2.fixed.t2.c/lasso_trace_2.txt	4049	12	7	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_spctrm.c.i.spctrm.pl.t2.fixed.t2.c/lasso_trace_3.txt	4050	17	15	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_spctrm.c.i.spctrm.pl.t2.fixed.t2.c/lasso_trace_4.txt	4051	14	8	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_spctrm.c.i.spctrm.pl.t2.fixed.t2.c/lasso_trace_5.txt	4052	11	8	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_spctrm.c.i.spctrm.pl.t2.fixed.t2.c/lasso_trace_6.txt	4053	54	33	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_spctrm.c.i.spctrm.pl.t2.nor.t2.rlgfixed.t2.c/lasso_trace_1.txt	4054	14	8	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_spctrm.c.i.spctrm.pl.t2.nor.t2.rlgfixed.t2.c/lasso_trace_2.txt	4055	12	11	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_spctrm.c.i.spctrm.pl.t2.nor.t2.rlgfixed.t2.c/lasso_trace_3.txt	4056	17	10	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_spctrm.c.i.spctrm.pl.t2.nor.t2.rlgfixed.t2.c/lasso_trace_4.txt	4057	14	8	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_spctrm.c.i.spctrm.pl.t2.nor.t2.rlgfixed.t2.c/lasso_trace_5.txt	4058	12	8	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_spctrm.c.i.spctrm.pl.t2.nor.t2.rlgfixed.t2.c/lasso_trace_6.txt	4059	51	28	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_spctrm.t2.c/lasso_trace_1.txt	4060	14	8	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_spctrm.t2.c/lasso_trace_2.txt	4061	12	8	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_spctrm.t2.c/lasso_trace_3.txt	4062	17	10	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_spctrm.t2.c/lasso_trace_4.txt	4063	13	8	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_spctrm.t2.c/lasso_trace_5.txt	4064	12	7	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_spctrm.t2.c/lasso_trace_6.txt	4065	54	30	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_Specifications.bpl/lasso_trace_1.txt	4066	8	4	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_SpecificationsFreeInvariant.bpl/lasso_trace_1.txt	4067	9	4	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_SpecificationsInvariant.bpl/lasso_trace_1.txt	4068	8	5	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_spiral.t2.c/lasso_trace_12.txt	4069	29	14	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_spiral.t2.c/lasso_trace_3.txt	4070	7	4	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_spiral.t2.c/lasso_trace_4.txt	4071	7	4	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_spiral.t2.c/lasso_trace_5.txt	4072	7	5	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_spiral.t2.c/lasso_trace_6.txt	4073	12	4	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_spiral.t2.c/lasso_trace_7.txt	4074	30	15	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_spiral.t2.c/lasso_trace_8.txt	4075	8	5	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_spiral.t2.c/lasso_trace_9.txt	4076	34	14	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_st88.bug.t2.c/lasso_trace_3.txt	4077	2	1	NONTERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_st88.t2.c/lasso_trace_5.txt	4078	6	4	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_st88.t2.c/lasso_trace_7.txt	4079	6	4	NONTERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_statemate.t2.c/lasso_trace_8.txt	4080	129	89	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_StaticModifierLocalPrimitives.c/lasso_trace_2.txt	4081	33	16	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_StepwiseAddition.bpl/lasso_trace_1.txt	4082	17	9	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_StepwiseAddition.bpl/lasso_trace_2.txt	4083	16	8	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_Stockholm_true-termination.c/lasso_trace_1.txt	4084	8	4	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_Stockholm-1_no-overflow.c/lasso_trace_1.txt	4085	7	4	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_Stockholm-1.c/lasso_trace_1.txt	4086	8	4	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_Stockholm-2_no-overflow.c/lasso_trace_1.txt	4087	8	4	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_Stockholm-2.c/lasso_trace_1.txt	4088	8	4	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_Stockholm.bpl/lasso_trace_1.txt	4089	8	5	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_stored.t2.c/lasso_trace_1.txt	4090	2	1	NONTERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_streamserver-succeed.t2.c/lasso_trace_1.txt	4091	10	6	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_streamserver-succeed.t2.c/lasso_trace_2.txt	4092	3	2	NONTERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_streamserver.bug.t2.c/lasso_trace_1.txt	4093	10	6	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_streamserver.bug.t2.c/lasso_trace_2.txt	4094	10	6	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_streamserver.bug.t2.c/lasso_trace_4.txt	4095	10	6	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_streamserver.bug.t2.c/lasso_trace_5.txt	4096	10	6	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_streamserver.bug.t2.c/lasso_trace_7.txt	4097	2	1	NONTERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_string_concat-noarr.i_3.bpl/lasso_trace_1.txt	4098	18	9	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_string_concat-noarr.i_4.bpl/lasso_trace_1.txt	4099	18	9	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_string_concat-noarr.i_5.bpl/lasso_trace_1.txt	4100	14	7	TERMINATING
ATVA2026_benchmark/ALL_INT_VARS//lasso_traces_subpoly_crash.t2.c/lasso_trace_1.txt	4101	4	1	NONTERMINATING
