Trace Name,Result Code,Ultimate-Fixpoint (ms),Ultimate (ms),pasttel (ms),PaSTTeL Status,Stem Size,Loop Size,Total Size Trace,Algo
ATVA2026_benchmark/TERM_LASSO//lasso_traces_1394complete-succeed.t2.c/lasso_trace_1.txt,TERMINATING,"2,15","284,88",27,TERMINATING,305,18,323,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_1394complete-succeed.t2.c/lasso_trace_2.txt,TERMINATING,"0,49","677,7",28,TERMINATING,322,53,375,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_1394complete-succeed.t2.c/lasso_trace_3.txt,TERMINATING,"0,54","338,97",25,TERMINATING,339,25,364,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_1394complete-succeed.t2.c/lasso_trace_4.txt,TERMINATING,"0,47","465,73",29,TERMINATING,352,22,374,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_1394complete-succeed.t2.c/lasso_trace_5.txt,TERMINATING,"0,41","291,9",28,TERMINATING,365,13,378,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_2.t2.c/lasso_trace_1.txt,TERMINATING,"2,49","487,26",12,TERMINATING,85,14,99,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_2006CAV-GopanReps-Fig1.c/lasso_trace_1.txt,TERMINATING,"2,22","81,56",12,TERMINATING,5,3,8,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_2007POPL-GulwaniJojic-Figure3.c/lasso_trace_1.txt,TERMINATING,"1,79","110,26",12,TERMINATING,5,2,7,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_2013POPL-BenAmGen-Ex3.6.bpl/lasso_trace_1.txt,TERMINATING,"1,67","65,78",4,TERMINATING,0,1,1,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_2020ProgVerif-Sheet10Ex04-Square.bpl/lasso_trace_1.txt,TERMINATING,"2,12","50,69",6,TERMINATING,1,1,2,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_2020TACAS-Frohn-2Invs.bpl/lasso_trace_1.txt,TERMINATING,"2,31","27,53",4,TERMINATING,0,1,1,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_2020TACAS-Frohn-NonDec.bpl/lasso_trace_1.txt,TERMINATING,"1,85","38,85",4,TERMINATING,0,1,1,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_232.t2.c/lasso_trace_2.txt,TERMINATING,"1,49","40,11",6,TERMINATING,20,23,43,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_232.t2.c/lasso_trace_3.txt,TERMINATING,"0,74","86,2",6,TERMINATING,25,13,38,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_241.t2.c/lasso_trace_2.txt,TERMINATING,"6,16","75,17",6,TERMINATING,20,23,43,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_241.t2.c/lasso_trace_3.txt,TERMINATING,"1,85","208,41",6,TERMINATING,25,13,38,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_2Nested_true-termination.c/lasso_trace_1.txt,TERMINATING,"2,65","324,96",14,TERMINATING,5,1,6,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_2Nested-1_termination.c/lasso_trace_1.txt,TERMINATING,"2,01","252,16",13,TERMINATING,8,1,9,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_2Nested-1.c/lasso_trace_1.txt,TERMINATING,"5,21","889,96",14,TERMINATING,8,1,9,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_2Nested-2_no-overflow.c/lasso_trace_1.txt,TERMINATING,"1,98","269,11",14,TERMINATING,5,1,6,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_2Nested-2.c/lasso_trace_1.txt,TERMINATING,"26,17","514,48",12,TERMINATING,5,1,6,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_2Nested.bpl/lasso_trace_1.txt,TERMINATING,"1,77","67,26",4,TERMINATING,0,1,1,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_4NestedWith3Variables_true-termination.c/lasso_trace_1.txt,TERMINATING,"2,45","729,26",34,TERMINATING,5,1,6,3-Nested Template / 3-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_4NestedWith3Variables-1_termination.c/lasso_trace_1.txt,TERMINATING,"2,13","770,82",30,TERMINATING,8,1,9,3-Nested Template / 3-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_4NestedWith3Variables-1.c/lasso_trace_1.txt,TERMINATING,"2,27","717,12",25,TERMINATING,8,1,9,3-Nested Template / 3-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_4NestedWith3Variables-2_no-overflow.c/lasso_trace_1.txt,TERMINATING,"2,67","768,25",36,TERMINATING,5,1,6,3-Nested Template / 3-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_4NestedWith3Variables-2.c/lasso_trace_1.txt,TERMINATING,"4,02","836,69",38,TERMINATING,5,1,6,3-Nested Template / 3-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_960521-1_1_true-valid-memsafety.c/lasso_trace_1.txt,TERMINATING,"1,93","67,61",8,TERMINATING,5,2,7,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_960521-1_1.i_11.bpl/lasso_trace_1.txt,TERMINATING,"2,19","211,48",14,TERMINATING,1,2,3,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_a.01_false-no-overflow.c/lasso_trace_2.txt,TERMINATING,"2,19","158,51",7,TERMINATING,5,3,8,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_a.01_false-no-overflow.c/lasso_trace_3.txt,TERMINATING,"1,07","42,89",7,TERMINATING,6,1,7,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_a.01_no-overflow.c/lasso_trace_2.txt,TERMINATING,"2,78","122,47",6,TERMINATING,5,3,8,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_a.01_no-overflow.c/lasso_trace_3.txt,TERMINATING,"0,76","32,98",6,TERMINATING,6,1,7,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_a.01_true-termination.c/lasso_trace_2.txt,TERMINATING,"1,78","55,08",6,TERMINATING,7,3,10,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_a.01_true-termination.c/lasso_trace_3.txt,TERMINATING,"0,43","68,48",7,TERMINATING,8,1,9,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_a.01.c/lasso_trace_2.txt,TERMINATING,"2,1","66,35",4,TERMINATING,1,3,4,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_a.01.c/lasso_trace_3.txt,TERMINATING,"0,81","39,17",5,TERMINATING,2,1,3,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_a.03-no-inv.c/lasso_trace_1.txt,TERMINATING,"4,18","73,45",10,TERMINATING,1,2,3,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_a.03-no-inv.c/lasso_trace_2.txt,TERMINATING,"0,68","452,08",71,TERMINATING,2,3,5,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_a.03.c/lasso_trace_1.txt,TERMINATING,"2,64","58,83",10,TERMINATING,1,2,3,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_a.03.c/lasso_trace_2.txt,TERMINATING,"0,95","419,12",75,TERMINATING,2,3,5,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_a.03.real-no-inv.c/lasso_trace_1.txt,TERMINATING,"4,44","105,1",11,TERMINATING,1,3,4,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_a.03.real-no-inv.c/lasso_trace_2.txt,TERMINATING,"0,76","484,51",66,TERMINATING,2,4,6,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_a.03.real.c/lasso_trace_1.txt,TERMINATING,"4,29","93,37",11,TERMINATING,1,3,4,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_a.03.real.c/lasso_trace_2.txt,TERMINATING,"0,99","499,79",63,TERMINATING,2,4,6,Affine Template / Affine Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_a.04_false-no-overflow.c/lasso_trace_1.txt,TERMINATING,"3,87","124,13",8,TERMINATING,5,1,6,Affine Template / Affine Template
