Trace Name,Result Code,Fixpoint (ms),Termination (ms),Nontermination (ms),Termination Cumul(ms),pasttel (ms),PaSTTeL Status,Stem Size,Loop Size,Total Size Trace,Algo
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank3.t2.c/lasso_trace_271.txt,TERMINATING,"0,37","253,87","127,81","382,05",17,TERMINATING,51,9,60,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank3.t2.c/lasso_trace_272.txt,TERMINATING,"0,43","286,29","70,7","357,42",12,TERMINATING,51,9,60,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank3.t2.c/lasso_trace_273.txt,TERMINATING,"0,35","278,06","36,06","314,47",16,TERMINATING,51,9,60,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank3.t2.c/lasso_trace_274.txt,TERMINATING,"0,34","258,93","49,15","308,42",22,TERMINATING,51,9,60,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank3.t2.c/lasso_trace_275.txt,TERMINATING,"0,35","261,08","48,63","310,06",12,TERMINATING,51,9,60,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank3.t2.c/lasso_trace_276.txt,TERMINATING,"0,35","258,59","36,44","295,38",18,TERMINATING,51,9,60,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank3.t2.c/lasso_trace_277.txt,TERMINATING,"0,36","261,99","147,05","409,4",12,TERMINATING,51,9,60,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank3.t2.c/lasso_trace_278.txt,TERMINATING,"0,39","262,02","127,27","389,68",17,TERMINATING,51,9,60,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank3.t2.c/lasso_trace_279.txt,TERMINATING,"0,3","231,14","61,04","292,48",13,TERMINATING,51,9,60,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank3.t2.c/lasso_trace_28.txt,TERMINATING,"0,34","322,01","143,36","465,71",13,TERMINATING,51,9,60,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank3.t2.c/lasso_trace_280.txt,TERMINATING,"0,35","254,82","46,95","302,12",17,TERMINATING,51,9,60,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank3.t2.c/lasso_trace_281.txt,TERMINATING,"0,34","287,58","59,95","347,87",12,TERMINATING,51,9,60,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank3.t2.c/lasso_trace_282.txt,TERMINATING,"0,34","283,56","125,68","409,58",12,TERMINATING,51,9,60,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank3.t2.c/lasso_trace_283.txt,TERMINATING,"0,27","267,24","27,15","294,66",13,TERMINATING,51,9,60,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank3.t2.c/lasso_trace_284.txt,TERMINATING,"0,35","252,83","126,69","379,87",19,TERMINATING,51,9,60,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank3.t2.c/lasso_trace_285.txt,TERMINATING,"0,39","323,13","47,14","370,66",12,TERMINATING,51,9,60,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank3.t2.c/lasso_trace_286.txt,TERMINATING,"0,39","283,39","125,8","409,58",13,TERMINATING,51,9,60,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank3.t2.c/lasso_trace_287.txt,TERMINATING,"0,42","317,96","98,58","416,96",14,TERMINATING,51,9,60,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank3.t2.c/lasso_trace_288.txt,TERMINATING,"0,32","261,58","84,22","346,12",12,TERMINATING,51,9,60,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank3.t2.c/lasso_trace_289.txt,TERMINATING,"0,34","301,93","46,52","348,79",12,TERMINATING,51,9,60,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank3.t2.c/lasso_trace_29.txt,TERMINATING,"0,36","279,72","73,85","353,93",17,TERMINATING,51,9,60,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank3.t2.c/lasso_trace_290.txt,TERMINATING,"0,37","251,12","69,85","321,34",12,TERMINATING,51,9,60,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank3.t2.c/lasso_trace_291.txt,TERMINATING,"0,37","335,22","146,98","482,57",12,TERMINATING,51,9,60,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank3.t2.c/lasso_trace_3.txt,TERMINATING,"0,38","264,97","63,92","329,27",12,TERMINATING,41,9,50,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank3.t2.c/lasso_trace_30.txt,TERMINATING,"0,45","282,82","86,86","370,13",19,TERMINATING,51,9,60,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank3.t2.c/lasso_trace_31.txt,TERMINATING,"0,34","261,77","62,96","325,07",18,TERMINATING,51,9,60,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank3.t2.c/lasso_trace_32.txt,TERMINATING,"0,36","310,21","108,16","418,73",12,TERMINATING,51,9,60,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank3.t2.c/lasso_trace_33.txt,TERMINATING,"0,29","243,48","26,28","270,05",11,TERMINATING,51,9,60,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank3.t2.c/lasso_trace_34.txt,TERMINATING,"0,28","250,71","127,37","378,36",12,TERMINATING,51,9,60,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank3.t2.c/lasso_trace_35.txt,TERMINATING,"0,3","325,96","88,22","414,48",14,TERMINATING,51,9,60,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank3.t2.c/lasso_trace_36.txt,TERMINATING,"0,33","278,83","72,29","351,45",17,TERMINATING,51,9,60,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank3.t2.c/lasso_trace_37.txt,TERMINATING,"0,37","314,34","75,91","390,62",18,TERMINATING,51,9,60,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank3.t2.c/lasso_trace_38.txt,TERMINATING,"0,39","253,16","86,05","339,6",12,TERMINATING,51,9,60,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank3.t2.c/lasso_trace_39.txt,TERMINATING,"0,46","323,37","102,23","426,06",12,TERMINATING,51,9,60,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank3.t2.c/lasso_trace_4.txt,TERMINATING,"0,5","305,33","145,65","451,48",12,TERMINATING,50,9,59,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank3.t2.c/lasso_trace_40.txt,TERMINATING,"0,39","255,88","36,2","292,47",16,TERMINATING,51,9,60,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank3.t2.c/lasso_trace_41.txt,TERMINATING,"0,37","253,1","26,39","279,86",17,TERMINATING,51,9,60,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank3.t2.c/lasso_trace_42.txt,TERMINATING,"0,35","241,24","26,71","268,3",13,TERMINATING,51,9,60,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank3.t2.c/lasso_trace_43.txt,TERMINATING,"0,34","254,08","48,84","303,26",13,TERMINATING,51,9,60,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank3.t2.c/lasso_trace_44.txt,TERMINATING,"0,46","315,25","148,23","463,94",18,TERMINATING,51,9,60,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank3.t2.c/lasso_trace_45.txt,TERMINATING,"0,33","259,39","73,28",333,13,TERMINATING,51,9,60,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank3.t2.c/lasso_trace_46.txt,TERMINATING,"0,36","245,63","149,46","395,45",12,TERMINATING,51,9,60,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank3.t2.c/lasso_trace_47.txt,TERMINATING,"0,3","336,69","128,05","465,04",17,TERMINATING,51,9,60,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank3.t2.c/lasso_trace_48.txt,TERMINATING,"0,35","357,14","26,08","383,57",12,TERMINATING,51,9,60,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank3.t2.c/lasso_trace_49.txt,TERMINATING,"0,36","261,99","62,77","325,12",20,TERMINATING,51,9,60,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank3.t2.c/lasso_trace_5.txt,TERMINATING,"0,32","260,43","27,93","288,68",14,TERMINATING,41,22,63,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank3.t2.c/lasso_trace_50.txt,TERMINATING,"0,34","353,66","66,78","420,78",12,TERMINATING,51,9,60,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank3.t2.c/lasso_trace_51.txt,TERMINATING,"0,33","288,1","36,73","325,16",14,TERMINATING,51,9,60,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank3.t2.c/lasso_trace_52.txt,TERMINATING,"0,34","283,85","103,01","387,2",12,TERMINATING,51,9,60,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank3.t2.c/lasso_trace_53.txt,TERMINATING,"0,59","245,3","25,92","271,81",12,TERMINATING,51,9,60,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank3.t2.c/lasso_trace_54.txt,TERMINATING,"0,41","250,11","27,26","277,78",12,TERMINATING,51,9,60,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank3.t2.c/lasso_trace_55.txt,TERMINATING,"0,36","271,06","64,15","335,57",17,TERMINATING,51,9,60,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank3.t2.c/lasso_trace_56.txt,TERMINATING,"0,37","253,02","39,38","292,77",18,TERMINATING,51,9,60,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank3.t2.c/lasso_trace_57.txt,TERMINATING,"0,36","298,26","37,57","336,19",17,TERMINATING,51,9,60,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank3.t2.c/lasso_trace_58.txt,TERMINATING,"0,34","329,33","27,12","356,79",18,TERMINATING,51,9,60,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank3.t2.c/lasso_trace_59.txt,TERMINATING,"0,35","267,74","49,59","317,68",17,TERMINATING,51,9,60,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank3.t2.c/lasso_trace_6.txt,TERMINATING,"0,33","308,69","138,82","447,84",11,TERMINATING,51,9,60,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank3.t2.c/lasso_trace_60.txt,TERMINATING,"0,4","329,79","147,29","477,48",11,TERMINATING,51,9,60,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank3.t2.c/lasso_trace_61.txt,TERMINATING,"0,36","274,94","38,37","313,67",12,TERMINATING,51,9,60,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank3.t2.c/lasso_trace_62.txt,TERMINATING,"0,38","318,04","72,28","390,7",17,TERMINATING,51,9,60,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank3.t2.c/lasso_trace_63.txt,TERMINATING,"0,42","270,28","82,24","352,94",18,TERMINATING,51,9,60,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank3.t2.c/lasso_trace_64.txt,TERMINATING,"0,36","254,65","94,28","349,29",12,TERMINATING,51,9,60,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank3.t2.c/lasso_trace_65.txt,TERMINATING,"0,33","293,04","58,9","352,27",12,TERMINATING,51,9,60,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank3.t2.c/lasso_trace_66.txt,TERMINATING,"0,35","278,69","62,39","341,43",12,TERMINATING,51,9,60,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank3.t2.c/lasso_trace_67.txt,TERMINATING,"0,4","275,52","68,48","344,4",12,TERMINATING,51,9,60,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank3.t2.c/lasso_trace_68.txt,TERMINATING,"0,3","285,64","105,07","391,01",12,TERMINATING,51,9,60,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank3.t2.c/lasso_trace_69.txt,TERMINATING,"0,36","295,6","107,57","403,53",16,TERMINATING,51,9,60,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank3.t2.c/lasso_trace_7.txt,TERMINATING,"0,39","286,31","138,2","424,9",13,TERMINATING,51,9,60,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank3.t2.c/lasso_trace_70.txt,TERMINATING,"0,35","308,68","85,19","394,22",12,TERMINATING,51,9,60,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank3.t2.c/lasso_trace_71.txt,TERMINATING,"0,39","329,68","83,1","413,17",16,TERMINATING,51,9,60,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank3.t2.c/lasso_trace_72.txt,TERMINATING,"0,35","269,31","87,26","356,92",16,TERMINATING,51,9,60,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank3.t2.c/lasso_trace_73.txt,TERMINATING,"0,29","235,26","59,27","294,82",18,TERMINATING,51,9,60,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank3.t2.c/lasso_trace_74.txt,TERMINATING,"0,34","270,75","74,13","345,22",18,TERMINATING,51,9,60,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank3.t2.c/lasso_trace_75.txt,TERMINATING,"0,33","281,54","143,57","425,44",12,TERMINATING,51,9,60,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank3.t2.c/lasso_trace_76.txt,TERMINATING,"0,35","313,98","50,84","365,17",12,TERMINATING,51,9,60,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank3.t2.c/lasso_trace_77.txt,TERMINATING,"0,37","352,44","93,8","446,61",12,TERMINATING,51,9,60,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank3.t2.c/lasso_trace_78.txt,TERMINATING,"0,3","257,79","31,44","289,53",18,TERMINATING,51,9,60,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank3.t2.c/lasso_trace_79.txt,TERMINATING,"0,34","275,65","51,51","327,5",12,TERMINATING,51,9,60,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank3.t2.c/lasso_trace_8.txt,TERMINATING,"0,36","352,36","132,54","485,26",17,TERMINATING,51,9,60,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank3.t2.c/lasso_trace_80.txt,TERMINATING,"0,36","275,59","53,15","329,1",18,TERMINATING,51,9,60,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank3.t2.c/lasso_trace_81.txt,TERMINATING,"0,37","292,35","89,52","382,24",13,TERMINATING,51,9,60,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank3.t2.c/lasso_trace_82.txt,TERMINATING,"0,37","263,37","84,47","348,21",12,TERMINATING,51,9,60,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank3.t2.c/lasso_trace_83.txt,TERMINATING,"0,33","331,19","104,4","435,92",18,TERMINATING,51,9,60,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank3.t2.c/lasso_trace_84.txt,TERMINATING,"0,39","270,13","72,19","342,71",12,TERMINATING,51,9,60,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank3.t2.c/lasso_trace_85.txt,TERMINATING,"0,4","260,48","65,17","326,05",12,TERMINATING,51,9,60,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank3.t2.c/lasso_trace_86.txt,TERMINATING,"0,32","257,78","60,05","318,15",17,TERMINATING,51,9,60,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank3.t2.c/lasso_trace_87.txt,TERMINATING,"0,45","263,78","26,96","291,19",12,TERMINATING,51,9,60,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank3.t2.c/lasso_trace_88.txt,TERMINATING,"0,38","290,99","49,18","340,55",18,TERMINATING,51,9,60,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank3.t2.c/lasso_trace_89.txt,TERMINATING,"0,36","236,19","26,43","262,98",13,TERMINATING,51,9,60,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank3.t2.c/lasso_trace_9.txt,TERMINATING,"0,3","274,85","71,57","346,72",12,TERMINATING,51,9,60,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank3.t2.c/lasso_trace_90.txt,TERMINATING,"0,34","312,98","108,85","422,17",17,TERMINATING,51,9,60,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank3.t2.c/lasso_trace_91.txt,TERMINATING,"0,29","304,28","129,54","434,11",11,TERMINATING,51,9,60,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank3.t2.c/lasso_trace_92.txt,TERMINATING,"0,35","232,18","63,06","295,59",20,TERMINATING,51,9,60,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank3.t2.c/lasso_trace_93.txt,TERMINATING,"0,34","311,69","111,63","423,66",12,TERMINATING,51,9,60,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank3.t2.c/lasso_trace_94.txt,TERMINATING,"0,41","253,75","26,12","280,28",16,TERMINATING,51,9,60,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank3.t2.c/lasso_trace_95.txt,TERMINATING,"0,36","266,78","110,42","377,56",12,TERMINATING,51,9,60,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank3.t2.c/lasso_trace_96.txt,TERMINATING,"0,36","323,21","26,64","350,21",17,TERMINATING,51,9,60,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank3.t2.c/lasso_trace_97.txt,TERMINATING,"0,34","245,22","26,28","271,84",17,TERMINATING,51,9,60,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank3.t2.c/lasso_trace_98.txt,TERMINATING,"0,37","306,5","26,13",333,19,TERMINATING,51,9,60,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank3.t2.c/lasso_trace_99.txt,TERMINATING,"0,38","292,09","105,75","398,22",11,TERMINATING,51,9,60,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank4.t2.c/lasso_trace_1.txt,TERMINATING,"2,41","311,7","83,94","398,05",16,TERMINATING,24,9,33,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank4.t2.c/lasso_trace_10.txt,TERMINATING,"0,4","703,24","67,26","770,9",38,TERMINATING,64,22,86,3-Nested Template / 3-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank4.t2.c/lasso_trace_100.txt,TERMINATING,"0,39","343,73","119,75","463,87",21,TERMINATING,86,9,95,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank4.t2.c/lasso_trace_101.txt,TERMINATING,"0,41","291,46","31,22","323,09",23,TERMINATING,86,9,95,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank4.t2.c/lasso_trace_102.txt,TERMINATING,"0,43","329,64","40,04","370,11",21,TERMINATING,73,9,82,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank4.t2.c/lasso_trace_103.txt,TERMINATING,"0,46","360,19","128,2","488,85",25,TERMINATING,86,9,95,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank4.t2.c/lasso_trace_104.txt,TERMINATING,"0,43","370,25","121,5","492,18",27,TERMINATING,86,9,95,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank4.t2.c/lasso_trace_105.txt,TERMINATING,"0,4","285,76","39,81","325,97",13,TERMINATING,86,9,95,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank4.t2.c/lasso_trace_106.txt,TERMINATING,"0,69","300,24","99,37","400,3",20,TERMINATING,86,9,95,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank4.t2.c/lasso_trace_107.txt,TERMINATING,"0,49","329,88","51,57","381,94",21,TERMINATING,73,9,82,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank4.t2.c/lasso_trace_108.txt,TERMINATING,"0,4","342,15","146,79","489,34",20,TERMINATING,73,9,82,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank4.t2.c/lasso_trace_109.txt,TERMINATING,"0,47","297,27","83,44","381,18",20,TERMINATING,86,9,95,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank4.t2.c/lasso_trace_11.txt,TERMINATING,"0,39","754,24","143,06","897,69",29,TERMINATING,64,22,86,3-Nested Template / 3-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank4.t2.c/lasso_trace_110.txt,TERMINATING,"0,49","302,49","83,19","386,17",19,TERMINATING,73,9,82,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank4.t2.c/lasso_trace_111.txt,TERMINATING,"0,45","313,53","77,75","391,73",23,TERMINATING,73,9,82,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank4.t2.c/lasso_trace_112.txt,TERMINATING,"0,41","253,02","73,82","327,25",22,TERMINATING,73,9,82,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank4.t2.c/lasso_trace_113.txt,TERMINATING,"0,43","314,51","137,42","452,36",21,TERMINATING,73,9,82,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank4.t2.c/lasso_trace_114.txt,TERMINATING,"0,42","371,77","59,31","431,5",24,TERMINATING,86,9,95,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank4.t2.c/lasso_trace_115.txt,TERMINATING,"0,44","297,79","124,08","422,31",27,TERMINATING,86,9,95,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank4.t2.c/lasso_trace_116.txt,TERMINATING,"0,43","320,48","90,41","411,32",19,TERMINATING,73,9,82,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank4.t2.c/lasso_trace_117.txt,TERMINATING,"0,6","355,33","138,55","494,48",22,TERMINATING,73,9,82,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank4.t2.c/lasso_trace_118.txt,TERMINATING,"0,4","271,12","37,58","309,1",20,TERMINATING,73,9,82,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank4.t2.c/lasso_trace_119.txt,TERMINATING,"0,42","302,09","39,56","342,07",29,TERMINATING,73,9,82,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank4.t2.c/lasso_trace_12.txt,TERMINATING,"0,55","673,53","32,27","706,35",19,TERMINATING,64,22,86,3-Nested Template / 3-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank4.t2.c/lasso_trace_120.txt,TERMINATING,"0,42","340,22","141,04","481,68",24,TERMINATING,86,9,95,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank4.t2.c/lasso_trace_121.txt,TERMINATING,"0,4","282,89","60,29","343,58",26,TERMINATING,73,9,82,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank4.t2.c/lasso_trace_122.txt,TERMINATING,"0,41","342,76",26,"369,17",23,TERMINATING,73,9,82,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank4.t2.c/lasso_trace_123.txt,TERMINATING,"0,37",269,"141,26","410,63",24,TERMINATING,86,9,95,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank4.t2.c/lasso_trace_124.txt,TERMINATING,"0,4","292,24","73,78","366,42",22,TERMINATING,86,9,95,2-Nested Template / 2-Nested Template
ATVA2026_benchmark/TERM_LASSO//lasso_traces_polyrank4.t2.c/lasso_trace_125.txt,TERMINATING,"0,4","287,78","26,55","314,73",22,TERMINATING,73,9,82,2-Nested Template / 2-Nested Template
