nodes	Ultimate-fixpoint	Ultimate-all	pasttel	label	Stem Size	Loop Size	Total Size Trace	Algo
361	0.36	42.59	16.00	TERMINATING	73	42	115	Affine template / Affine template
362	0.37	95.04	28.00	TERMINATING	89	28	117	Affine template / Affine template
363	2.03	145.34	12.00	TERMINATING	28	13	41	2 template / Nested template
364	1.78	56.75	10.00	TERMINATING	37	45	82	Affine template / Affine template
365	2.30	94.70	31.00	TERMINATING	9	8	17	Affine template / Affine template
366	0.98	94.08	30.00	TERMINATING	12	7	19	Affine template / Affine template
367	1.79	48.99	7.00	TERMINATING	7	2	9	Affine template / Affine template
368	0.51	40.55	7.00	TERMINATING	8	2	10	Affine template / Affine template
369	3.24	49.95	6.00	TERMINATING	1	2	3	Affine template / Affine template
370	2.84	98.66	44.00	TERMINATING	10	8	18	Affine template / Affine template
371	2.14	44.24	7.00	TERMINATING	1	2	3	Affine template / Affine template
372	2.00	51.11	7.00	TERMINATING	7	2	9	Affine template / Affine template
373	2.16	51.59	7.00	TERMINATING	1	2	3	Affine template / Affine template
374	0.56	35.66	6.00	TERMINATING	2	1	3	Affine template / Affine template
375	2.18	48.10	6.00	TERMINATING	7	2	9	Affine template / Affine template
376	0.39	41.01	8.00	TERMINATING	8	1	9	Affine template / Affine template
377	2.98	158.20	67.00	TERMINATING	11	10	21	Affine template / Affine template
378	1.60	106.48	70.00	TERMINATING	17	10	27	Affine template / Affine template
379	2.18	95.12	17.00	TERMINATING	1	1	2	Affine template / Affine template
380	2.18	122.59	21.00	TERMINATING	7	1	8	Affine template / Affine template
381	2.14	92.78	21.00	TERMINATING	2	1	3	Affine template / Affine template
382	2.15	104.78	25.00	TERMINATING	2	1	3	Affine template / Affine template
383	2.08	405.85	49.00	TERMINATING	1	1	2	Affine template / Affine template
384	2.97	180.62	97.00	TERMINATING	12	14	26	Affine template / Affine template
385	2.29	69.59	14.00	TERMINATING	1	1	2	Affine template / Nested template
386	1.82	64.36	11.00	TERMINATING	7	1	8	Affine template / Affine template
387	2.05	168.91	38.00	TERMINATING	10	8	18	Affine template / Affine template
388	1.89	48.60	6.00	TERMINATING	1	2	3	Affine template / Affine template
389	0.91	36.21	5.00	TERMINATING	2	1	3	Affine template / Affine template
390	1.70	47.82	6.00	TERMINATING	7	2	9	Affine template / Affine template
391	0.96	37.98	9.00	TERMINATING	8	1	9	Affine template / Affine template
392	2.78	104.36	15.00	TERMINATING	1	1	2	Affine template / Affine template
393	2.29	2086.60	30.00	TERMINATING	1	1	2	2 template / Affine template
394	2.09	114.65	15.00	TERMINATING	1	1	2	Affine template / Affine template
395	1.87	99.45	9.00	TERMINATING	6	1	7	Affine template / Affine template
396	1.99	69.89	10.00	TERMINATING	1	1	2	Affine template / Affine template
397	0.65	73.16	13.00	TERMINATING	2	1	3	Affine template / Affine template
398	2.21	447.53	46.00	TERMINATING	5	1	6	Affine template / Affine template
399	1.81	84.09	16.00	TERMINATING	5	1	6	Affine template / Affine template
400	2.08	1554.21	53.00	TERMINATING	5	1	6	2 template / Nested template
401	2.42	2636.14	196.00	TERMINATING	5	1	6	2 template / Nested template
402	2.08	142.57	45.00	TERMINATING	6	1	7	Affine template / Affine template
403	1.98	124.31	17.00	TERMINATING	5	1	6	Affine template / Affine template
404	1.97	51.69	8.00	TERMINATING	5	1	6	Affine template / Affine template
405	2.01	100.07	21.00	TERMINATING	6	1	7	Affine template / Affine template
406	2.98	541.91	56.00	TERMINATING	5	1	6	Affine template / Affine template
407	1.75	62.94	10.00	TERMINATING	5	1	6	Affine template / Affine template
408	1.77	54.71	9.00	TERMINATING	5	1	6	Affine template / Affine template
409	1.89	55.58	9.00	TERMINATING	5	1	6	Affine template / Affine template
410	1.85	60.10	9.00	TERMINATING	5	1	6	Affine template / Affine template
411	1.99	119.52	15.00	TERMINATING	5	1	6	2 template / Nested template
412	2.47	153.05	15.00	TERMINATING	5	1	6	2 template / Nested template
413	2.37	147.53	15.00	TERMINATING	5	1	6	2 template / Nested template
414	2.20	85.02	17.00	TERMINATING	5	1	6	Affine template / Nested template
415	3.34	57.17	10.00	TERMINATING	5	1	6	Affine template / Affine template
416	3.56	62.09	11.00	TERMINATING	5	1	6	Affine template / Affine template
417	2.10	63.16	13.00	TERMINATING	5	1	6	Affine template / Nested template
418	2.07	70.99	10.00	TERMINATING	5	1	6	Affine template / Affine template
419	2.08	63.63	15.00	TERMINATING	5	1	6	Affine template / Nested template
420	2.00	59.59	12.00	TERMINATING	5	1	6	Affine template / Affine template
421	2.01	67.39	14.00	TERMINATING	5	1	6	Affine template / Nested template
422	3.36	77.57	11.00	TERMINATING	5	1	6	Affine template / Affine template
423	1.85	78.56	15.00	TERMINATING	5	1	6	Affine template / Nested template
424	2.34	152.71	16.00	TERMINATING	5	1	6	2 template / Nested template
425	2.28	84.17	13.00	TERMINATING	5	1	6	Affine template / Affine template
426	2.17	58.71	12.00	TERMINATING	5	1	6	Affine template / Affine template
427	1.76	89.87	12.00	TERMINATING	6	1	7	Affine template / Affine template
428	1.58	55.82	9.00	TERMINATING	80	192	272	Affine template / Affine template
429	0.29	42.15	7.00	TERMINATING	93	17	110	Affine template / Affine template
430	0.23	40.23	7.00	TERMINATING	285	17	302	Affine template / Affine template
431	1.99	64.69	14.00	TERMINATING	9	28	37	Affine template / Affine template
432	0.26	37.66	8.00	TERMINATING	11	1	12	Affine template / Affine template
433	1.81	63.37	9.00	TERMINATING	5	4	9	Affine template / Affine template
434	0.36	42.84	8.00	TERMINATING	8	1	9	Affine template / Affine template
435	0.36	75.80	27.00	TERMINATING	95	131	226	Affine template / Affine template
436	1.52	170.43	87.00	TERMINATING	329	217	546	Affine template / Affine template
437	0.39	48.40	8.00	TERMINATING	25	37	62	Affine template / Affine template
438	0.50	90.58	38.00	TERMINATING	41	41	82	Affine template / Affine template
439	0.39	95.94	32.00	TERMINATING	67	41	108	Affine template / Affine template
440	0.32	73.58	24.00	TERMINATING	95	86	181	Affine template / Affine template
441	1.92	81.42	16.00	TERMINATING	5	1	6	Affine template / Affine template
442	1.77	52.63	6.00	TERMINATING	16	17	33	Affine template / Affine template
443	2.54	79.67	12.00	TERMINATING	7	2	9	Affine template / Affine template
444	2.05	68.38	11.00	TERMINATING	40	27	67	Affine template / Affine template
445	0.28	43.18	6.00	TERMINATING	24	17	41	Affine template / Affine template
446	1.87	47.12	6.00	TERMINATING	16	9	25	Affine template / Affine template
447	1.74	45.34	7.00	TERMINATING	16	9	25	Affine template / Affine template
448	1.82	50.02	7.00	TERMINATING	16	9	25	Affine template / Affine template
449	1.80	133.53	16.00	TERMINATING	5	1	6	Affine template / Affine template
450	2.04	79.94	23.00	TERMINATING	5	7	12	Affine template / Affine template
451	1.18	78.17	33.00	TERMINATING	10	8	18	Affine template / Affine template
452	0.73	66.15	33.00	TERMINATING	18	7	25	Affine template / Affine template
453	0.62	65.76	31.00	TERMINATING	25	7	32	Affine template / Affine template
454	2.38	129.67	40.00	TERMINATING	5	11	16	Affine template / Affine template
455	1.44	91.28	52.00	TERMINATING	13	13	26	Affine template / Affine template
456	1.63	88.39	47.00	TERMINATING	26	11	37	Affine template / Affine template
457	2.06	110.73	38.00	TERMINATING	5	10	15	Affine template / Affine template
458	1.45	117.31	50.00	TERMINATING	13	12	25	Affine template / Affine template
459	1.14	86.34	41.00	TERMINATING	14	12	26	Affine template / Affine template
460	0.79	130.27	47.00	TERMINATING	25	10	35	Affine template / Affine template
461	1.43	87.54	50.00	TERMINATING	26	12	38	Affine template / Affine template
462	1.83	382.99	87.00	TERMINATING	35	12	47	Affine template / Affine template
463	1.94	112.55	21.00	TERMINATING	5	1	6	Affine template / Affine template
464	1.86	204.99	27.00	TERMINATING	5	1	6	Affine template / Affine template
465	1.95	300.41	35.00	TERMINATING	5	1	6	Affine template / Affine template
466	1.89	84.20	15.00	TERMINATING	5	6	11	Affine template / Affine template
467	2.23	153.11	27.00	TERMINATING	5	6	11	Affine template / Affine template
468	0.57	115.34	36.00	TERMINATING	13	7	20	Affine template / Affine template
469	2.23	162.44	26.00	TERMINATING	5	6	11	Affine template / Affine template
470	0.52	115.07	33.00	TERMINATING	13	7	20	Affine template / Affine template
471	1.92	79.43	17.00	TERMINATING	5	6	11	Affine template / Affine template
472	2.34	158.18	26.00	TERMINATING	5	6	11	Affine template / Affine template
473	0.58	127.52	30.00	TERMINATING	13	7	20	Affine template / Affine template
474	2.13	68.55	13.00	TERMINATING	5	6	11	Affine template / Affine template
475	2.31	124.62	32.00	TERMINATING	5	6	11	Affine template / Affine template
476	0.57	127.75	40.00	TERMINATING	12	7	19	Affine template / Affine template
477	2.08	70.45	13.00	TERMINATING	5	6	11	Affine template / Affine template
478	2.35	117.81	28.00	TERMINATING	5	6	11	Affine template / Affine template
479	0.63	121.56	41.00	TERMINATING	12	7	19	Affine template / Affine template
480	2.03	73.58	12.00	TERMINATING	5	6	11	Affine template / Affine template
481	2.60	128.16	29.00	TERMINATING	5	6	11	Affine template / Affine template
482	0.53	106.89	44.00	TERMINATING	12	7	19	Affine template / Affine template
483	1.84	58.20	10.00	TERMINATING	5	1	6	Affine template / Affine template
484	2.28	92.43	19.00	TERMINATING	6	2	8	Affine template / Affine template
485	0.60	495.70	63.00	TERMINATING	9	4	13	Affine template / Affine template
486	0.57	66.20	19.00	TERMINATING	10	4	14	Affine template / Affine template
487	1.75	20436.07	60.00	TERMINATING	5	1	6	2 template / Affine template
488	2.13	65.73	8.00	TERMINATING	5	1	6	Affine template / Affine template
489	1.60	57.77	8.00	TERMINATING	64	31	95	Affine template / Affine template
490	0.35	68.20	11.00	TERMINATING	175	25	200	Affine template / Affine template
491	0.31	61.41	12.00	TERMINATING	405	25	430	Affine template / Affine template
492	1.67	71.38	11.00	TERMINATING	154	230	384	Affine template / Affine template
493	3.18	88.15	13.00	TERMINATING	187	31	218	Affine template / Affine template
494	1.97	90.12	15.00	TERMINATING	155	31	186	Affine template / Affine template
495	1.88	100.74	19.00	TERMINATING	213	59	272	Affine template / Affine template
496	2.07	53.39	6.00	TERMINATING	5	2	7	Affine template / Affine template
497	0.67	1889.45	315.00	TERMINATING	12	4	16	Affine template / Affine template
498	1.86	716.15	59.00	TERMINATING	9	8	17	Affine template / Affine template
499	0.89	619.92	799.00	TERMINATING	22	8	30	Affine template / Affine template
500	2.29	137.63	34.00	TERMINATING	8	2	10	Affine template / Affine template
501	2.04	1155.82	103.00	TERMINATING	10	2	12	Affine template / Affine template
502	2.26	158.20	39.00	TERMINATING	10	2	12	Affine template / Affine template
503	2.39	361.02	363.00	TERMINATING	10	8	18	Affine template / Affine template
504	1.92	259.06	80.00	TERMINATING	8	4	12	Affine template / Affine template
505	2.37	197.28	457.00	TERMINATING	9	9	18	Affine template / Affine template
506	2.68	1000.11	8348.00	TERMINATING	14	9	23	Affine template / Affine template
507	2.26	222.12	425.00	TERMINATING	9	9	18	Affine template / Affine template
508	1.96	872.94	9372.00	TERMINATING	14	9	23	Affine template / Affine template
509	0.61	95.75	20.00	TERMINATING	6	16	22	Affine template / Affine template
510	0.66	434.14	83.00	TERMINATING	26	3	29	Affine template / Affine template
511	1.98	120.98	24.00	TERMINATING	311	47	358	Affine template / Affine template
512	1.97	107.06	26.00	TERMINATING	279	43	322	Affine template / Affine template
513	1.91	85.96	18.00	TERMINATING	199	31	230	Affine template / Affine template
514	1.84	110.54	41.00	TERMINATING	7	7	14	Affine template / Affine template
515	1.06	525.55	126.00	TERMINATING	8	3	11	Affine template / Affine template
516	0.86	2985.84	273.00	TERMINATING	15	3	18	Affine template / Affine template
517	2.12	7333.97	308.00	TERMINATING	1	6	7	Affine template / Affine template
518	2.09	52.06	7.00	TERMINATING	16	11	27	Affine template / Affine template
519	0.43	76.09	22.00	TERMINATING	23	15	38	Affine template / Affine template
520	2.06	95.74	34.00	TERMINATING	76	85	161	Affine template / Affine template
521	0.91	373.86	143.00	TERMINATING	88	89	177	Affine template / Affine template
522	2.63	131.80	41.00	TERMINATING	20	1	21	Affine template / Affine template
523	1.83	70.98	11.00	TERMINATING	5	3	8	Affine template / Affine template
524	0.52	84.83	15.00	TERMINATING	8	1	9	Affine template / Affine template
525	0.33	37.28	12.00	TERMINATING	9	4	13	Affine template / Affine template
526	0.35	79.57	15.00	TERMINATING	11	1	12	Affine template / Affine template
527	2.50	57.22	8.00	TERMINATING	5	1	6	Affine template / Affine template
528	2.03	48.99	8.00	TERMINATING	5	1	6	Affine template / Affine template
529	2.40	79.97	12.00	TERMINATING	137	35	172	Affine template / Affine template
530	1.70	47.44	5.00	TERMINATING	40	13	53	Affine template / Affine template
531	1.64	51.64	5.00	TERMINATING	28	13	41	Affine template / Affine template
532	1.72	45.37	7.00	TERMINATING	24	13	37	Affine template / Affine template
533	2.64	93.68	33.00	TERMINATING	5	8	13	Affine template / Affine template
534	1.64	87.77	10.00	TERMINATING	281	18	299	Affine template / Affine template
535	0.50	74.84	14.00	TERMINATING	298	53	351	Affine template / Affine template
536	0.45	69.16	11.00	TERMINATING	315	25	340	Affine template / Affine template
537	2.07	228.14	25.00	TERMINATING	5	1	6	Affine template / Affine template
538	2.00	65.02	9.00	TERMINATING	5	1	6	Affine template / Affine template
539	2.43	112.71	49.00	TERMINATING	10	8	18	Affine template / Affine template
540	2.12	62.54	10.00	TERMINATING	7	1	8	Affine template / Affine template
541	1.71	85.19	9.00	TERMINATING	184	21	205	Affine template / Affine template
542	2.02	58.24	11.00	TERMINATING	40	38	78	Affine template / Affine template
543	0.37	50.52	11.00	TERMINATING	53	30	83	Affine template / Affine template
544	2.00	57.31	12.00	TERMINATING	40	38	78	Affine template / Affine template
545	0.38	62.24	11.00	TERMINATING	53	30	83	Affine template / Affine template
546	1.94	65.59	12.00	TERMINATING	40	38	78	Affine template / Affine template
547	0.40	53.72	11.00	TERMINATING	53	30	83	Affine template / Affine template
548	2.99	611.06	171.00	TERMINATING	45	3	48	Affine template / Affine template
549	1.83	800.81	372.00	TERMINATING	66	14	80	Affine template / Affine template
550	1.97	77.20	14.00	TERMINATING	129	28	157	Affine template / Affine template
551	2.41	488.12	59.00	TERMINATING	6	2	8	Affine template / Affine template
552	1.68	51.19	6.00	TERMINATING	23	13	36	Affine template / Affine template
553	0.35	80.10	23.00	TERMINATING	62	14	76	Affine template / Affine template
554	0.29	40.10	7.00	TERMINATING	86	36	122	Affine template / Affine template
555	0.35	72.20	21.00	TERMINATING	98	23	121	Affine template / Affine template
556	0.26	40.19	6.00	TERMINATING	108	36	144	Affine template / Affine template
557	0.32	70.12	28.00	TERMINATING	93	45	138	Affine template / Affine template
558	2.09	84.32	24.00	TERMINATING	183	17	200	Affine template / Affine template
559	0.66	95.59	42.00	TERMINATING	220	36	256	Affine template / Affine template
560	0.56	84.25	42.00	TERMINATING	229	36	265	Affine template / Affine template
561	0.64	71.91	28.00	TERMINATING	221	9	230	Affine template / Affine template
562	0.61	112.85	35.00	TERMINATING	221	9	230	Affine template / Affine template
563	0.71	74.82	33.00	TERMINATING	221	9	230	Affine template / Affine template
564	0.49	73.72	32.00	TERMINATING	221	9	230	Affine template / Affine template
565	0.61	75.62	35.00	TERMINATING	221	9	230	Affine template / Affine template
566	0.66	70.29	27.00	TERMINATING	221	9	230	Affine template / Affine template
567	0.59	72.56	28.00	TERMINATING	221	9	230	Affine template / Affine template
568	0.51	94.43	29.00	TERMINATING	221	9	230	Affine template / Affine template
569	0.84	76.80	27.00	TERMINATING	192	9	201	Affine template / Affine template
570	0.67	78.34	31.00	TERMINATING	221	9	230	Affine template / Affine template
571	0.70	75.67	30.00	TERMINATING	221	9	230	Affine template / Affine template
572	0.73	74.57	31.00	TERMINATING	221	9	230	Affine template / Affine template
573	0.66	72.38	34.00	TERMINATING	221	9	230	Affine template / Affine template
574	0.63	71.03	30.00	TERMINATING	221	9	230	Affine template / Affine template
575	0.65	78.77	34.00	TERMINATING	221	9	230	Affine template / Affine template
576	0.63	67.20	34.00	TERMINATING	221	9	230	Affine template / Affine template
577	0.67	68.61	34.00	TERMINATING	221	9	230	Affine template / Affine template
578	0.60	68.44	32.00	TERMINATING	221	9	230	Affine template / Affine template
579	0.68	67.12	34.00	TERMINATING	221	9	230	Affine template / Affine template
580	0.59	70.07	32.00	TERMINATING	221	9	230	Affine template / Affine template
581	0.60	68.22	37.00	TERMINATING	221	9	230	Affine template / Affine template
582	0.56	72.11	32.00	TERMINATING	221	9	230	Affine template / Affine template
583	0.59	66.56	34.00	TERMINATING	221	9	230	Affine template / Affine template
584	0.55	79.53	30.00	TERMINATING	221	9	230	Affine template / Affine template
585	0.61	80.84	31.00	TERMINATING	221	9	230	Affine template / Affine template
586	0.65	73.38	30.00	TERMINATING	221	9	230	Affine template / Affine template
587	0.53	106.06	30.00	TERMINATING	221	9	230	Affine template / Affine template
588	0.66	73.37	31.00	TERMINATING	221	9	230	Affine template / Affine template
589	0.61	99.40	29.00	TERMINATING	221	9	230	Affine template / Affine template
590	0.76	89.10	36.00	TERMINATING	206	21	227	Affine template / Affine template
591	0.61	70.23	32.00	TERMINATING	221	9	230	Affine template / Affine template
592	0.49	73.22	30.00	TERMINATING	221	9	230	Affine template / Affine template
593	0.61	72.46	28.00	TERMINATING	221	9	230	Affine template / Affine template
594	0.61	67.66	27.00	TERMINATING	221	9	230	Affine template / Affine template
595	0.64	102.58	28.00	TERMINATING	221	9	230	Affine template / Affine template
596	0.65	64.62	30.00	TERMINATING	221	9	230	Affine template / Affine template
597	0.60	68.02	32.00	TERMINATING	221	9	230	Affine template / Affine template
598	0.58	97.63	29.00	TERMINATING	221	9	230	Affine template / Affine template
599	0.62	65.85	30.00	TERMINATING	221	9	230	Affine template / Affine template
600	0.61	100.52	30.00	TERMINATING	221	9	230	Affine template / Affine template
601	0.87	97.56	20.00	TERMINATING	215	17	232	Affine template / Affine template
602	0.70	72.93	33.00	TERMINATING	221	9	230	Affine template / Affine template
