nodes	Ultimate-fixpoint	Ultimate-all	pasttel	label	Stem Size	Loop Size	Total Size Trace	Algo
972	2.86	2.86	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
973	3.06	3.06	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
974	2.72	2.72	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
975	3.24	3.24	1.00	NONTERMINATING	3	1	4	Fixpoint / Fixpoint
976	2.64	2.64	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
977	2.96	2.96	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
978	3.24	3.24	1.00	NONTERMINATING	3	1	4	Fixpoint / Fixpoint
979	3.05	3.05	1.00	NONTERMINATING	4	1	5	Fixpoint / Fixpoint
980	2.76	2.76	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
981	3.04	3.04	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
982	3.28	3.28	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
983	3.18	3.18	1.00	NONTERMINATING	1	1	2	Fixpoint / GNTA
984	3.17	3.17	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
985	3.29	3.29	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
986	3.06	3.06	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
987	2.86	2.86	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
988	3.00	3.00	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
989	3.34	3.34	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
990	2.94	2.94	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
991	3.05	3.05	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
992	3.13	3.13	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
993	3.40	3.40	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
994	2.59	2.59	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
995	2.70	2.70	1.00	NONTERMINATING	3	1	4	Fixpoint / Fixpoint
996	2.49	2.49	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
997	2.46	2.46	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
998	2.34	2.34	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
999	3.20	3.20	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
1000	3.70	3.70	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
1001	3.26	3.26	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
1002	3.46	3.46	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
1003	3.07	3.07	2.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
1004	2.80	2.80	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
1005	2.97	2.97	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
1006	2.65	2.65	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
1007	3.56	3.56	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
1008	3.86	3.86	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
1009	2.85	2.85	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
1010	2.52	2.52	1.00	NONTERMINATING	3	1	4	Fixpoint / Fixpoint
1011	2.81	2.81	2.00	NONTERMINATING	1	1	2	Fixpoint / GNTA
1012	3.21	3.21	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
1013	2.76	2.76	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
1014	3.17	3.17	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
1015	2.43	2.43	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
1016	3.42	3.42	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
1017	3.26	3.26	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
1018	3.05	3.05	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
1019	2.96	2.96	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
1020	4.63	4.63	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
1021	2.47	2.47	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
1022	2.71	2.71	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
1023	2.50	2.50	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
1024	2.61	2.61	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
1025	2.58	2.58	1.00	NONTERMINATING	3	1	4	Fixpoint / Fixpoint
1026	2.72	2.72	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
1027	2.46	2.46	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
1028	2.35	2.35	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
1029	2.67	2.67	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
1030	2.44	2.44	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
1031	2.44	2.44	1.00	NONTERMINATING	3	1	4	Fixpoint / Fixpoint
1032	2.58	2.58	2.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
1033	2.45	2.45	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
1034	2.42	2.42	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
1035	2.86	2.86	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
1036	3.44	3.44	1.00	NONTERMINATING	3	1	4	Fixpoint / Fixpoint
1037	2.71	2.71	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
1038	2.45	2.45	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
1039	2.88	2.88	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
1040	2.59	2.59	1.00	NONTERMINATING	3	1	4	Fixpoint / Fixpoint
1041	2.54	2.54	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
1042	2.50	2.50	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
1043	2.58	2.58	1.00	NONTERMINATING	3	1	4	Fixpoint / Fixpoint
1044	2.39	2.39	1.00	NONTERMINATING	4	1	5	Fixpoint / Fixpoint
1045	2.45	2.45	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
1046	2.48	2.48	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
1047	3.85	3.85	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
1048	2.68	2.68	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
1049	7.43	7.43	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
1050	2.45	2.45	1.00	NONTERMINATING	2	1	3	Fixpoint / GNTA
1051	3.70	3.70	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
1052	2.54	2.54	1.00	NONTERMINATING	3	1	4	Fixpoint / Fixpoint
1053	2.57	2.57	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
1054	2.56	2.56	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
1055	2.92	2.92	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
1056	2.46	2.46	1.00	NONTERMINATING	3	1	4	Fixpoint / Fixpoint
1057	2.55	2.55	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
1058	2.71	2.71	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
1059	2.59	2.59	1.00	NONTERMINATING	3	1	4	Fixpoint / Fixpoint
1060	2.64	2.64	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
1061	2.40	2.40	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
1062	2.55	2.55	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
1063	3.17	3.17	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
1064	4.85	4.85	2.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
1065	3.86	3.86	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
1066	2.69	2.69	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
1067	2.78	2.78	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
1068	2.44	2.44	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
1069	2.99	2.99	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
1070	4.41	4.41	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
1071	3.05	3.05	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
1072	2.35	2.35	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
1073	3.02	3.02	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
1074	3.04	3.04	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
1075	3.19	3.19	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
1076	3.16	3.16	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
1077	4.88	4.88	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
1078	2.48	2.48	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
1079	2.14	2.14	2.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
1080	2.07	2.07	2.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
1081	3.08	3.08	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
1082	2.08	2.08	2.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
1083	2.96	2.96	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
1084	2.99	2.99	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
1085	3.32	3.32	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
1086	2.90	2.90	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
1087	3.80	3.80	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
1088	2.75	2.75	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
1089	2.89	2.89	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
1090	3.00	3.00	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
1091	3.12	3.12	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
1092	2.60	2.60	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
1093	2.87	2.87	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
1094	3.00	3.00	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
1095	3.00	3.00	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
1096	3.72	3.72	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
1097	2.99	2.99	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
1098	5.20	5.20	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
1099	2.95	2.95	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
1100	4.62	4.62	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
1101	3.37	3.37	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
1102	3.17	3.17	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
1103	3.82	3.82	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
1104	2.66	2.66	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
1105	3.18	3.18	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
1106	3.33	3.33	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
1107	2.94	2.94	1.00	NONTERMINATING	3	1	4	Fixpoint / Fixpoint
1108	3.26	3.26	2.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
1109	2.35	2.35	1.00	NONTERMINATING	3	1	4	Fixpoint / Fixpoint
1110	2.81	2.81	2.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
1111	3.28	3.28	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
1112	3.12	3.12	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
1113	2.96	2.96	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
1114	3.02	3.02	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
1115	3.05	3.05	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
1116	3.16	3.16	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
1117	3.74	3.74	2.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
1118	2.60	2.60	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
1119	3.17	3.17	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
1120	3.31	3.31	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
1121	2.82	2.82	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
1122	2.52	2.52	1.00	NONTERMINATING	3	1	4	Fixpoint / Fixpoint
1123	2.91	2.91	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
1124	2.68	2.68	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
1125	2.60	2.60	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
1126	2.99	2.99	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
1127	2.84	2.84	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
1128	2.89	2.89	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
1129	3.32	3.32	2.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
1130	2.79	2.79	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
1131	3.07	3.07	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
1132	3.14	3.14	2.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
1133	2.74	2.74	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
1134	2.94	2.94	2.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
1135	3.15	3.15	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
1136	3.78	3.78	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
1137	5.70	5.70	1.00	NONTERMINATING	3	1	4	Fixpoint / Fixpoint
1138	2.86	2.86	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
1139	2.89	2.89	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
1140	3.34	3.34	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
1141	3.51	3.51	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
1142	2.42	2.42	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
1143	3.26	3.26	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
1144	4.42	4.42	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
1145	2.69	2.69	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
1146	2.81	2.81	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
1147	3.50	3.50	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
1148	2.41	2.41	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
1149	2.79	2.79	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
1150	2.88	2.88	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
1151	2.73	2.73	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
1152	2.71	2.71	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
1153	3.19	3.19	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
1154	4.15	4.15	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
1155	2.94	2.94	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
1156	2.89	2.89	2.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
1157	2.92	2.92	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
1158	2.51	2.51	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
1159	2.96	2.96	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
1160	3.47	3.47	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
1161	3.36	3.36	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
1162	2.87	2.87	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
1163	2.83	2.83	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
1164	2.45	2.45	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
1165	3.20	3.20	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
1166	3.40	3.40	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
1167	3.55	3.55	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
1168	2.82	2.82	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
1169	2.75	2.75	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
1170	3.36	3.36	1.00	NONTERMINATING	3	1	4	Fixpoint / Fixpoint
1171	2.76	2.76	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
1172	3.19	3.19	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
1173	2.53	2.53	1.00	NONTERMINATING	3	1	4	Fixpoint / Fixpoint
1174	2.58	2.58	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
1175	2.68	2.68	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
1176	2.53	2.53	1.00	NONTERMINATING	3	1	4	Fixpoint / Fixpoint
1177	2.48	2.48	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
1178	2.69	2.69	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
1179	2.74	2.74	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
1180	2.45	2.45	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
1181	4.14	4.14	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
1182	2.51	2.51	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
1183	2.56	2.56	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
1184	2.57	2.57	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
1185	3.05	3.05	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
1186	2.67	2.67	1.00	NONTERMINATING	3	1	4	Fixpoint / Fixpoint
1187	2.48	2.48	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
1188	4.39	4.39	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
1189	2.64	2.64	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
1190	2.88	2.88	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
1191	3.17	3.17	2.00	NONTERMINATING	1	1	2	Fixpoint / GNTA
1192	3.31	3.31	2.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
1193	7.23	7.23	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
1194	2.81	2.81	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
1195	3.70	3.70	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
1196	3.35	3.35	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
1197	2.47	2.47	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
1198	2.87	2.87	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
1199	2.93	2.93	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
1200	2.47	2.47	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
1201	3.59	3.59	1.00	NONTERMINATING	3	1	4	Fixpoint / Fixpoint
1202	2.92	2.92	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
1203	2.93	2.93	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
1204	2.83	2.83	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
1205	2.90	2.90	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
1206	2.53	2.53	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
1207	2.86	2.86	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
1208	3.03	3.03	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
1209	2.53	2.53	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
1210	4.76	4.76	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
1211	3.19	3.19	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
1212	2.37	2.37	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
1213	2.78	2.78	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
1214	2.45	2.45	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
1215	2.82	2.82	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
1216	2.42	2.42	1.00	NONTERMINATING	3	1	4	Fixpoint / Fixpoint
1217	2.45	2.45	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
1218	2.43	2.43	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
1219	3.70	3.70	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
1220	2.77	2.77	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
1221	3.25	3.25	2.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
1222	3.41	3.41	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
1223	3.40	3.40	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
1224	3.32	3.32	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
1225	2.96	2.96	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
1226	2.79	2.79	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
1227	3.06	3.06	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
1228	3.75	3.75	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
1229	3.62	3.62	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
1230	2.74	2.74	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
1231	3.02	3.02	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
1232	2.98	2.98	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
1233	3.09	3.09	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
1234	2.54	2.54	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
1235	3.03	3.03	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
1236	2.69	2.69	2.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
1237	3.18	3.18	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
1238	2.75	2.75	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
1239	3.30	3.30	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
1240	3.71	3.71	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
1241	3.36	3.36	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
1242	3.66	3.66	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
1243	3.27	3.27	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
1244	2.65	2.65	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
1245	3.37	3.37	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
1246	2.80	2.80	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
1247	2.53	2.53	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
1248	2.92	2.92	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
1249	2.61	2.61	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
1250	3.05	3.05	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
1251	5.22	5.22	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
1252	2.91	2.91	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
1253	2.80	2.80	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
1254	2.79	2.79	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
1255	3.24	3.24	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
1256	2.57	2.57	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
1257	3.03	3.03	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
1258	3.09	3.09	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
1259	3.35	3.35	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
1260	2.95	2.95	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
1261	3.46	3.46	2.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
1262	2.91	2.91	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
1263	3.16	3.16	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
1264	2.64	2.64	2.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
1265	2.66	2.66	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
1266	2.72	2.72	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
1267	4.29	4.29	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
1268	2.80	2.80	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
1269	4.13	4.13	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
1270	2.87	2.87	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
1271	3.09	3.09	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
1272	2.66	2.66	1.00	NONTERMINATING	2	1	3	Fixpoint / Fixpoint
1273	9.46	9.46	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
1274	3.68	3.68	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
1275	3.46	3.46	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
1276	2.97	2.97	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
1277	3.27	3.27	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
1278	3.59	3.59	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
1279	2.89	2.89	2.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
1280	3.52	3.52	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
1281	3.08	3.08	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
1282	2.82	2.82	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
1283	2.36	57.29	5.00	NONTERMINATING	1	2	3	GNTA / GNTA
1284	2.09	41.05	1.00	NONTERMINATING	1	1	2	GNTA / GNTA
1285	1.97	39.38	1.00	NONTERMINATING	1	1	2	GNTA / GNTA
1286	2.21	38.57	1.00	NONTERMINATING	1	1	2	GNTA / GNTA
1287	2.87	2.87	1.00	NONTERMINATING	1	1	2	Fixpoint / Fixpoint
1288	2.73	2.73	1.00	NONTERMINATING	0	2	2	Fixpoint / Fixpoint
1289	2.23	44.05	1.00	NONTERMINATING	1	1	2	GNTA / GNTA
